date_time,total_load_actual,price_actual,total_load_forecast,price_day_ahead
2015-01-01 00:00:00,25385.0,65.41,26118.0,50.1
2015-01-01 01:00:00,24382.0,64.92,24934.0,48.1
2015-01-01 02:00:00,22734.0,64.48,23515.0,47.33
2015-01-01 03:00:00,21286.0,59.32,22642.0,42.27
2015-01-01 04:00:00,20264.0,56.04,21785.0,38.41
2015-01-01 05:00:00,19905.0,53.63,21441.0,35.72
2015-01-01 06:00:00,20010.0,51.73,21285.0,35.13
2015-01-01 07:00:00,20377.0,51.43,21545.0,36.22
2015-01-01 08:00:00,20094.0,48.98,21443.0,32.4
2015-01-01 09:00:00,20637.0,54.2,21560.0,36.6
2015-01-01 10:00:00,22250.0,58.94,22824.0,43.1
2015-01-01 11:00:00,23547.0,59.86,23720.0,45.14
2015-01-01 12:00:00,24133.0,60.12,24180.0,45.14
2015-01-01 13:00:00,24713.0,62.05,24797.0,47.35
2015-01-01 14:00:00,24672.0,62.06,25222.0,47.35
2015-01-01 15:00:00,23528.0,59.76,24173.0,43.61
2015-01-01 16:00:00,23118.0,61.18,23659.0,44.91
2015-01-01 17:00:00,23606.0,64.74,23982.0,48.1
2015-01-01 18:00:00,26447.0,74.26,26981.0,58.02
2015-01-01 19:00:00,28020.0,74.24,28515.0,61.01
2015-01-01 20:00:00,29014.0,75.64,30482.0,62.69
2015-01-01 21:00:00,29571.0,73.92,30739.0,60.41
2015-01-01 22:00:00,29031.0,70.53,29756.0,58.15
2015-01-01 23:00:00,26798.0,64.13,27589.0,53.6
2015-01-02 00:00:00,27070.0,64.02,27309.0,10.0
2015-01-02 01:00:00,24935.0,58.46,25397.0,7.0
2015-01-02 02:00:00,23214.0,54.7,23640.0,5.0
2015-01-02 03:00:00,22540.0,54.91,22638.0,4.0
2015-01-02 04:00:00,22096.0,53.07,22238.0,4.0
2015-01-02 05:00:00,22066.0,54.23,22299.0,4.8
2015-01-02 06:00:00,22275.0,58.22,22660.0,5.0
2015-01-02 07:00:00,23025.0,67.55,23449.0,7.04
2015-01-02 08:00:00,23699.0,70.33,24067.0,7.04
2015-01-02 09:00:00,25834.0,71.26,25737.0,7.88
2015-01-02 10:00:00,27927.0,75.86,27883.0,10.71
2015-01-02 11:00:00,29072.0,73.65,28969.0,10.0
2015-01-02 12:00:00,29071.0,74.19,28894.0,7.04
2015-01-02 13:00:00,29439.0,71.51,29460.0,7.0
2015-01-02 14:00:00,29241.0,71.04,29389.0,6.33
2015-01-02 15:00:00,27973.0,71.24,28231.0,5.0
2015-01-02 16:00:00,27320.0,70.64,27716.0,6.21
2015-01-02 17:00:00,27157.0,72.85,27981.0,9.98
2015-01-02 18:00:00,29045.0,82.55,30136.0,33.15
2015-01-02 19:00:00,31967.0,83.33,32754.0,50.0
2015-01-02 20:00:00,33266.0,83.23,33968.0,52.01
2015-01-02 21:00:00,33668.0,79.06,33870.0,50.01
2015-01-02 22:00:00,32426.0,76.2,32715.0,45.8
2015-01-02 23:00:00,29705.0,71.75,30052.0,41.74
2015-01-03 00:00:00,25564.0,66.82,26323.0,35.62
2015-01-03 01:00:00,23584.0,63.35,24301.0,27.1
2015-01-03 02:00:00,22194.0,58.79,22651.0,25.0
2015-01-03 03:00:00,21296.0,57.44,21785.0,20.01
2015-01-03 04:00:00,21145.0,55.29,21418.0,17.1
2015-01-03 05:00:00,21316.0,56.22,21317.0,17.22
2015-01-03 06:00:00,21674.0,58.13,21768.0,20.14
2015-01-03 07:00:00,22127.0,62.06,22276.0,19.87
2015-01-03 08:00:00,22756.0,67.36,22674.0,20.22
2015-01-03 09:00:00,24654.0,69.21,24595.0,25.22
2015-01-03 10:00:00,26454.0,70.35,26431.0,25.13
2015-01-03 11:00:00,26959.0,68.77,27260.0,27.1
2015-01-03 12:00:00,26716.0,68.82,27165.0,28.71
2015-01-03 13:00:00,26802.0,68.23,27449.0,25.0
2015-01-03 14:00:00,26416.0,67.97,27154.0,23.68
2015-01-03 15:00:00,25362.0,62.76,26011.0,14.87
2015-01-03 16:00:00,24770.0,62.03,25162.0,11.7
2015-01-03 17:00:00,24501.0,66.69,24691.0,19.52
2015-01-03 18:00:00,24992.0,71.5,25293.0,25.13
2015-01-03 19:00:00,27964.0,72.14,28421.0,39.71
2015-01-03 20:00:00,29694.0,72.45,30293.0,44.0
2015-01-03 21:00:00,29874.0,72.86,30828.0,41.21
2015-01-03 22:00:00,28979.0,70.1,29896.0,35.69
2015-01-03 23:00:00,26863.0,67.62,27700.0,30.23
2015-01-04 00:00:00,25254.0,55.22,25481.0,24.65
2015-01-04 01:00:00,23620.0,50.54,23734.0,20.2
2015-01-04 02:00:00,22606.0,48.68,22658.0,19.16
2015-01-04 03:00:00,22191.0,48.02,22130.0,21.9
2015-01-04 04:00:00,21929.0,47.06,21879.0,14.9
2015-01-04 05:00:00,22195.0,46.79,22230.0,24.65
2015-01-04 06:00:00,24035.0,47.63,23903.0,28.01
2015-01-04 07:00:00,26807.0,47.44,26742.0,27.51
2015-01-04 08:00:00,28316.0,50.84,28481.0,33.96
2015-01-04 09:00:00,29871.0,54.84,29705.0,38.0
2015-01-04 10:00:00,30585.0,59.95,30656.0,37.17
2015-01-04 11:00:00,30772.0,59.35,30717.0,35.01
2015-01-04 12:00:00,30685.0,57.03,30616.0,38.0
2015-01-04 13:00:00,30429.0,59.22,30287.0,38.12
2015-01-04 14:00:00,28741.0,58.56,29451.0,30.4
2015-01-04 15:00:00,28249.0,52.07,28730.0,27.58
2015-01-04 16:00:00,28105.0,52.15,28393.0,27.56
2015-01-04 17:00:00,27908.0,61.12,28062.0,27.5
2015-01-04 18:00:00,27577.0,71.98,27317.0,26.53
2015-01-04 19:00:00,27418.0,74.64,27189.0,30.0
2015-01-04 20:00:00,28604.0,75.38,28914.0,39.7
2015-01-04 21:00:00,30346.0,76.49,30333.0,40.48
2015-01-04 22:00:00,28190.0,73.83,28341.0,37.97
2015-01-04 23:00:00,26270.0,69.51,26412.0,28.0
2015-01-05 00:00:00,25069.0,70.77,25149.0,43.49
2015-01-05 01:00:00,23390.0,64.89,23630.0,35.5
2015-01-05 02:00:00,21988.0,60.91,22590.0,35.2
2015-01-05 03:00:00,21182.0,59.68,21912.0,35.2
2015-01-05 04:00:00,20778.0,58.04,21369.0,30.6
2015-01-05 05:00:00,20309.0,59.57,20723.0,30.6
2015-01-05 06:00:00,20252.0,69.73,20498.0,30.6
2015-01-05 07:00:00,19964.0,72.97,19736.0,30.0
2015-01-05 08:00:00,20796.0,77.92,19970.0,30.6
2015-01-05 09:00:00,22478.0,79.59,21590.0,35.3
2015-01-05 10:00:00,23834.0,81.75,22987.0,35.2
2015-01-05 11:00:00,24429.0,80.82,23271.0,35.4
2015-01-05 12:00:00,24429.0,79.14,23209.0,35.5
2015-01-05 13:00:00,24429.0,73.95,23725.0,36.8
2015-01-05 14:00:00,24429.0,71.93,23614.0,32.5
2015-01-05 15:00:00,24429.0,71.5,22381.0,30.0
2015-01-05 16:00:00,24429.0,71.85,21371.0,30.0
2015-01-05 17:00:00,24429.0,80.53,20760.0,30.6
2015-01-05 18:00:00,21888.0,89.08,20654.0,42.01
2015-01-05 19:00:00,22048.0,90.97,20904.0,51.4
2015-01-05 20:00:00,22858.0,88.51,22334.0,55.35
2015-01-05 21:00:00,25604.0,82.85,25504.0,62.0
2015-01-05 22:00:00,25381.0,80.52,25938.0,60.01
2015-01-05 23:00:00,23822.0,72.18,23892.0,57.6
2015-01-06 00:00:00,23711.0,71.48,24086.0,53.01
2015-01-06 01:00:00,22354.0,64.76,22554.0,45.65
2015-01-06 02:00:00,21546.0,60.22,21566.0,44.04
2015-01-06 03:00:00,21171.0,57.14,21211.0,43.58
2015-01-06 04:00:00,21042.0,53.94,21074.0,43.98
2015-01-06 05:00:00,21618.0,53.43,21579.0,44.91
2015-01-06 06:00:00,23433.0,56.68,23250.0,51.0
2015-01-06 07:00:00,25885.0,63.49,25560.0,55.76
2015-01-06 08:00:00,28456.0,66.75,27900.0,59.95
2015-01-06 09:00:00,29708.0,73.07,29463.0,60.5
2015-01-06 10:00:00,30887.0,78.95,30133.0,61.29
2015-01-06 11:00:00,31409.0,75.91,30558.0,61.69
2015-01-06 12:00:00,31947.0,73.12,31035.0,61.95
2015-01-06 13:00:00,32078.0,68.02,31154.0,61.29
2015-01-06 14:00:00,31193.0,66.67,30381.0,60.09
2015-01-06 15:00:00,30542.0,65.08,29581.0,60.5
2015-01-06 16:00:00,30591.0,66.1,29085.0,60.69
2015-01-06 17:00:00,30799.0,72.0,29155.0,60.69
2015-01-06 18:00:00,30481.0,78.6,28943.0,58.9
2015-01-06 19:00:00,30147.0,81.18,29013.0,57.0
2015-01-06 20:00:00,30120.0,81.65,29307.0,57.0
2015-01-06 21:00:00,30747.0,78.63,29896.0,59.88
2015-01-06 22:00:00,29978.0,73.2,29310.0,59.6
2015-01-06 23:00:00,27421.0,72.46,26817.0,55.76
2015-01-07 00:00:00,30518.0,67.24,30239.0,59.52
2015-01-07 01:00:00,28484.0,64.17,28031.0,51.1
2015-01-07 02:00:00,27026.0,62.12,26635.0,47.03
2015-01-07 03:00:00,26248.0,62.11,26076.0,48.5
2015-01-07 04:00:00,25838.0,60.05,25734.0,48.79
2015-01-07 05:00:00,26021.0,62.48,25889.0,50.51
2015-01-07 06:00:00,26992.0,70.01,27135.0,59.13
2015-01-07 07:00:00,28625.0,75.2,29269.0,60.8
2015-01-07 08:00:00,31015.0,83.3,31596.0,61.87
2015-01-07 09:00:00,33276.0,93.14,33540.0,64.23
2015-01-07 10:00:00,34221.0,100.45,34919.0,66.5
2015-01-07 11:00:00,34796.0,95.17,35376.0,67.1
2015-01-07 12:00:00,35535.0,85.23,36279.0,66.1
2015-01-07 13:00:00,35752.0,81.5,36886.0,65.0
2015-01-07 14:00:00,35605.0,77.29,36199.0,59.75
2015-01-07 15:00:00,36020.0,76.61,35918.0,59.61
2015-01-07 16:00:00,36066.0,77.15,36366.0,59.53
2015-01-07 17:00:00,36195.0,79.51,36676.0,61.1
2015-01-07 18:00:00,35739.0,91.05,36275.0,61.1
2015-01-07 19:00:00,35188.0,95.29,35664.0,61.1
2015-01-07 20:00:00,34470.0,91.25,34828.0,61.87
2015-01-07 21:00:00,33716.0,87.08,34241.0,63.71
2015-01-07 22:00:00,32697.0,78.15,33972.0,64.1
2015-01-07 23:00:00,30477.0,75.07,32057.0,59.13
2015-01-08 00:00:00,26788.0,73.73,27766.0,49.0
2015-01-08 01:00:00,25146.0,70.99,26176.0,46.86
2015-01-08 02:00:00,23889.0,68.3,24974.0,45.68
2015-01-08 03:00:00,23046.0,64.22,24173.0,44.99
2015-01-08 04:00:00,22587.0,63.53,23779.0,44.81
2015-01-08 05:00:00,22361.0,66.7,23503.0,44.68
2015-01-08 06:00:00,22551.0,69.79,23493.0,44.81
2015-01-08 07:00:00,22543.0,75.57,23562.0,44.81
2015-01-08 08:00:00,24042.0,82.36,24929.0,46.85
2015-01-08 09:00:00,25932.0,87.03,27227.0,49.0
2015-01-08 10:00:00,27664.0,91.08,29193.0,54.36
2015-01-08 11:00:00,28448.0,89.29,29950.0,61.98
2015-01-08 12:00:00,28881.0,85.45,30333.0,62.47
2015-01-08 13:00:00,29329.0,80.33,30711.0,62.93
2015-01-08 14:00:00,29026.0,77.33,30055.0,61.98
2015-01-08 15:00:00,28237.0,77.03,29123.0,57.48
2015-01-08 16:00:00,27868.0,78.15,28632.0,54.38
2015-01-08 17:00:00,27654.0,80.48,28356.0,54.36
2015-01-08 18:00:00,27507.0,90.87,28124.0,52.04
2015-01-08 19:00:00,27544.0,94.11,27922.0,54.38
2015-01-08 20:00:00,27578.0,90.26,27925.0,60.33
2015-01-08 21:00:00,28222.0,84.66,28578.0,66.0
2015-01-08 22:00:00,28221.0,77.05,28862.0,63.6
2015-01-08 23:00:00,26436.0,73.14,27334.0,55.5
2015-01-09 00:00:00,27485.0,67.7,27430.0,60.47
2015-01-09 01:00:00,25750.0,61.05,25783.0,52.88
2015-01-09 02:00:00,24760.0,59.61,24718.0,48.62
2015-01-09 03:00:00,24188.0,58.65,24185.0,47.69
2015-01-09 04:00:00,23840.0,58.4,23980.0,45.85
2015-01-09 05:00:00,24030.0,59.77,24139.0,45.78
2015-01-09 06:00:00,25965.0,68.38,25737.0,49.3
2015-01-09 07:00:00,28266.0,75.5,27995.0,55.93
2015-01-09 08:00:00,29981.0,81.67,29747.0,60.47
2015-01-09 09:00:00,31932.0,85.8,31824.0,57.5
2015-01-09 10:00:00,33325.0,92.0,33063.0,59.57
2015-01-09 11:00:00,34144.0,89.66,33748.0,60.47
2015-01-09 12:00:00,35040.0,85.5,34392.0,63.52
2015-01-09 13:00:00,35524.0,81.22,34891.0,63.69
2015-01-09 14:00:00,34579.0,77.08,33853.0,60.47
2015-01-09 15:00:00,33792.0,77.33,32981.0,60.1
2015-01-09 16:00:00,33768.0,80.09,32846.0,62.53
2015-01-09 17:00:00,33696.0,81.64,32833.0,63.01
2015-01-09 18:00:00,33154.0,88.51,32283.0,62.29
2015-01-09 19:00:00,32440.0,89.0,31942.0,61.51
2015-01-09 20:00:00,32384.0,87.11,32045.0,65.5
2015-01-09 21:00:00,33976.0,82.13,33356.0,67.67
2015-01-09 22:00:00,31420.0,78.39,31269.0,61.51
2015-01-09 23:00:00,28825.0,72.17,28845.0,54.9
2015-01-10 00:00:00,24899.0,61.8,24575.0,56.65
2015-01-10 01:00:00,23505.0,59.46,23348.0,53.5
2015-01-10 02:00:00,22589.0,55.97,22480.0,49.69
2015-01-10 03:00:00,22177.0,55.03,22330.0,49.1
2015-01-10 04:00:00,22025.0,54.53,22165.0,51.25
2015-01-10 05:00:00,22426.0,55.44,22491.0,53.6
2015-01-10 06:00:00,24361.0,57.22,24284.0,58.02
2015-01-10 07:00:00,27890.0,63.84,27772.0,63.03
2015-01-10 08:00:00,29335.0,71.4,29263.0,63.56
2015-01-10 09:00:00,29951.0,74.51,29664.0,64.66
2015-01-10 10:00:00,30452.0,77.05,30369.0,63.9
2015-01-10 11:00:00,30856.0,75.49,30650.0,61.9
2015-01-10 12:00:00,31449.0,74.23,30964.0,60.9
2015-01-10 13:00:00,31218.0,74.0,30930.0,59.8
2015-01-10 14:00:00,30458.0,72.86,29821.0,56.8
2015-01-10 15:00:00,29836.0,69.68,29284.0,53.6
2015-01-10 16:00:00,29781.0,68.36,29705.0,53.5
2015-01-10 17:00:00,29929.0,71.77,29953.0,54.9
2015-01-10 18:00:00,29638.0,77.55,29914.0,55.26
2015-01-10 19:00:00,29950.0,78.67,29920.0,61.0
2015-01-10 20:00:00,32244.0,78.46,32363.0,61.69
2015-01-10 21:00:00,31900.0,78.1,31869.0,61.0
2015-01-10 22:00:00,28690.0,70.98,28549.0,56.8
2015-01-10 23:00:00,26219.0,62.14,26142.0,53.0
2015-01-11 00:00:00,22460.0,60.35,22654.0,53.21
2015-01-11 01:00:00,21033.0,54.98,21215.0,36.1
2015-01-11 02:00:00,19977.0,53.36,20177.0,34.0
2015-01-11 03:00:00,19389.0,52.62,19623.0,31.0
2015-01-11 04:00:00,19126.0,49.17,19453.0,25.17
2015-01-11 05:00:00,19199.0,47.97,19430.0,25.46
2015-01-11 06:00:00,19404.0,49.1,19825.0,26.56
2015-01-11 07:00:00,19500.0,49.91,20080.0,26.25
2015-01-11 08:00:00,20182.0,51.53,20529.0,26.26
2015-01-11 09:00:00,22121.0,55.87,22303.0,27.3
2015-01-11 10:00:00,23589.0,55.81,23863.0,27.42
2015-01-11 11:00:00,24238.0,54.7,24372.0,27.87
2015-01-11 12:00:00,24271.0,52.89,24563.0,28.24
2015-01-11 13:00:00,24713.0,54.58,24976.0,27.49
2015-01-11 14:00:00,24477.0,54.82,24827.0,27.27
2015-01-11 15:00:00,23377.0,52.08,23696.0,24.14
2015-01-11 16:00:00,23037.0,52.05,23021.0,24.65
2015-01-11 17:00:00,23049.0,55.59,23123.0,31.0
2015-01-11 18:00:00,25259.0,77.6,25036.0,41.7
2015-01-11 19:00:00,26520.0,80.36,26555.0,50.34
2015-01-11 20:00:00,27123.0,82.29,26981.0,46.48
2015-01-11 21:00:00,27025.0,82.47,27054.0,40.0
2015-01-11 22:00:00,25889.0,78.06,25990.0,36.9
2015-01-11 23:00:00,23940.0,70.13,23997.0,32.79
2015-01-12 00:00:00,27085.0,60.81,27051.0,66.17
2015-01-12 01:00:00,25272.0,58.27,25157.0,61.57
2015-01-12 02:00:00,24121.0,53.65,24059.0,56.7
2015-01-12 03:00:00,23626.0,51.95,23630.0,54.5
2015-01-12 04:00:00,23572.0,51.4,23522.0,53.96
2015-01-12 05:00:00,24070.0,52.93,24139.0,56.7
2015-01-12 06:00:00,26787.0,58.8,26643.0,62.69
2015-01-12 07:00:00,31511.0,70.52,31303.0,69.37
2015-01-12 08:00:00,34046.0,75.72,34166.0,68.0
2015-01-12 09:00:00,34876.0,81.92,34902.0,70.5
2015-01-12 10:00:00,35093.0,85.63,35302.0,70.5
2015-01-12 11:00:00,34588.0,86.76,34926.0,68.5
2015-01-12 12:00:00,34347.0,82.78,34461.0,67.2
2015-01-12 13:00:00,34146.0,76.7,34077.0,66.46
2015-01-12 14:00:00,32884.0,74.35,32951.0,64.76
2015-01-12 15:00:00,32422.0,73.6,32532.0,64.76
2015-01-12 16:00:00,32502.0,74.74,32380.0,65.23
2015-01-12 17:00:00,33509.0,76.34,33392.0,66.5
2015-01-12 18:00:00,35896.0,84.23,36018.0,72.5
2015-01-12 19:00:00,36615.0,87.72,36757.0,72.58
2015-01-12 20:00:00,36704.0,86.54,36901.0,72.07
2015-01-12 21:00:00,35823.0,81.3,35903.0,68.8
2015-01-12 22:00:00,32932.0,69.06,32853.0,65.23
2015-01-12 23:00:00,29695.0,62.43,29696.0,63.29
2015-01-13 00:00:00,28033.0,55.61,28161.0,46.17
2015-01-13 01:00:00,25750.0,52.54,25814.0,42.0
2015-01-13 02:00:00,24517.0,50.97,24609.0,40.8
2015-01-13 03:00:00,23911.0,49.57,24062.0,39.69
2015-01-13 04:00:00,23876.0,48.74,23903.0,39.2
2015-01-13 05:00:00,24445.0,49.56,24462.0,40.0
2015-01-13 06:00:00,27027.0,53.96,27029.0,44.93
2015-01-13 07:00:00,31924.0,65.89,31669.0,58.34
2015-01-13 08:00:00,35351.0,73.97,35277.0,62.2
2015-01-13 09:00:00,36288.0,78.25,36330.0,66.2
2015-01-13 10:00:00,36612.0,83.44,36982.0,68.52
2015-01-13 11:00:00,36296.0,81.74,36787.0,66.49
2015-01-13 12:00:00,35645.0,78.22,36279.0,63.31
2015-01-13 13:00:00,35172.0,74.18,35781.0,61.84
2015-01-13 14:00:00,33895.0,69.45,34485.0,57.46
2015-01-13 15:00:00,33283.0,69.58,33826.0,57.59
2015-01-13 16:00:00,33030.0,72.97,33745.0,60.69
2015-01-13 17:00:00,33542.0,75.59,34067.0,62.56
2015-01-13 18:00:00,35944.0,86.26,36388.0,67.11
2015-01-13 19:00:00,37553.0,88.57,37797.0,70.2
2015-01-13 20:00:00,37604.0,87.32,37691.0,69.1
2015-01-13 21:00:00,36831.0,80.78,36952.0,63.89
2015-01-13 22:00:00,33972.0,77.41,34327.0,61.84
2015-01-13 23:00:00,30733.0,67.0,31228.0,54.96
2015-01-14 00:00:00,28057.0,60.23,28401.0,48.04
2015-01-14 01:00:00,25764.0,54.69,25944.0,43.22
2015-01-14 02:00:00,24495.0,53.88,24597.0,43.05
2015-01-14 03:00:00,23887.0,53.19,24158.0,43.21
2015-01-14 04:00:00,23892.0,52.57,24076.0,43.05
2015-01-14 05:00:00,24438.0,57.13,24612.0,46.83
2015-01-14 06:00:00,27040.0,70.06,27154.0,60.69
2015-01-14 07:00:00,31798.0,76.53,32225.0,68.03
2015-01-14 08:00:00,35150.0,83.97,35671.0,71.46
2015-01-14 09:00:00,35953.0,92.24,36366.0,78.9
2015-01-14 10:00:00,36439.0,97.95,36501.0,81.12
2015-01-14 11:00:00,36048.0,94.52,36304.0,77.15
2015-01-14 12:00:00,35561.0,86.31,35821.0,71.15
2015-01-14 13:00:00,35186.0,79.91,35422.0,68.25
2015-01-14 14:00:00,33909.0,76.06,34070.0,63.89
2015-01-14 15:00:00,33322.0,75.64,33419.0,63.01
2015-01-14 16:00:00,33330.0,77.09,33189.0,64.89
2015-01-14 17:00:00,33811.0,79.62,33748.0,67.11
2015-01-14 18:00:00,36114.0,88.06,36210.0,69.96
2015-01-14 19:00:00,37535.0,88.75,38021.0,70.52
2015-01-14 20:00:00,37633.0,86.91,38219.0,68.75
2015-01-14 21:00:00,36809.0,79.91,37223.0,62.99
2015-01-14 22:00:00,33939.0,70.11,34534.0,55.0
2015-01-14 23:00:00,30630.0,59.27,31369.0,45.67
2015-01-15 00:00:00,27865.0,49.14,28158.0,39.0
2015-01-15 01:00:00,25617.0,45.38,25897.0,35.0
2015-01-15 02:00:00,24269.0,43.68,24636.0,34.73
2015-01-15 03:00:00,23940.0,42.49,23966.0,33.04
2015-01-15 04:00:00,23762.0,40.7,23884.0,32.25
2015-01-15 05:00:00,24485.0,41.48,24391.0,33.0
2015-01-15 06:00:00,26919.0,46.24,26919.0,38.0
2015-01-15 07:00:00,31608.0,56.67,31770.0,48.62
2015-01-15 08:00:00,34804.0,69.9,35369.0,57.59
2015-01-15 09:00:00,35815.0,76.22,36242.0,63.01
2015-01-15 10:00:00,36260.0,79.18,36975.0,64.0
2015-01-15 11:00:00,35996.0,77.66,36838.0,62.01
2015-01-15 12:00:00,35539.0,70.25,36431.0,54.87
2015-01-15 13:00:00,35240.0,57.96,36047.0,45.3
2015-01-15 14:00:00,34028.0,54.4,34655.0,41.35
2015-01-15 15:00:00,33573.0,53.87,34111.0,40.8
2015-01-15 16:00:00,33637.0,57.8,34190.0,45.03
2015-01-15 17:00:00,34151.0,65.77,34596.0,52.47
2015-01-15 18:00:00,36202.0,78.95,36820.0,61.69
2015-01-15 19:00:00,37469.0,80.36,38704.0,63.43
2015-01-15 20:00:00,37299.0,79.38,38572.0,62.01
2015-01-15 21:00:00,36325.0,70.31,37657.0,54.12
2015-01-15 22:00:00,33848.0,56.77,34804.0,42.35
2015-01-15 23:00:00,30737.0,53.49,31605.0,40.13
2015-01-16 00:00:00,28342.0,45.92,28330.0,36.0
2015-01-16 01:00:00,26119.0,43.7,26071.0,34.0
2015-01-16 02:00:00,24683.0,42.91,24619.0,33.04
2015-01-16 03:00:00,24147.0,42.15,24127.0,33.04
2015-01-16 04:00:00,24030.0,42.73,23954.0,33.73
2015-01-16 05:00:00,24561.0,45.02,24612.0,35.0
2015-01-16 06:00:00,27025.0,50.41,27024.0,40.69
2015-01-16 07:00:00,31518.0,66.58,31796.0,57.93
2015-01-16 08:00:00,34642.0,78.3,35288.0,64.89
2015-01-16 09:00:00,35662.0,85.84,36377.0,70.52
2015-01-16 10:00:00,36343.0,89.11,36967.0,71.25
2015-01-16 11:00:00,36335.0,85.59,36823.0,68.69
2015-01-16 12:00:00,35955.0,78.55,36450.0,62.56
2015-01-16 13:00:00,35583.0,71.22,36098.0,58.34
2015-01-16 14:00:00,34322.0,61.29,34828.0,48.84
2015-01-16 15:00:00,33777.0,59.4,34019.0,46.25
2015-01-16 16:00:00,33460.0,66.69,33853.0,54.02
2015-01-16 17:00:00,33784.0,71.61,34258.0,58.98
2015-01-16 18:00:00,35633.0,82.21,36326.0,63.52
2015-01-16 19:00:00,36821.0,84.46,37410.0,66.94
2015-01-16 20:00:00,36669.0,82.09,37004.0,64.89
2015-01-16 21:00:00,36015.0,76.0,36315.0,59.88
2015-01-16 22:00:00,33847.0,68.82,34030.0,55.02
2015-01-16 23:00:00,31243.0,58.81,31310.0,45.34
2015-01-17 00:00:00,28889.0,50.65,29129.0,36.54
2015-01-17 01:00:00,26782.0,47.98,26616.0,33.8
2015-01-17 02:00:00,25083.0,46.67,24814.0,33.04
2015-01-17 03:00:00,24086.0,46.66,23925.0,33.04
2015-01-17 04:00:00,23651.0,45.48,23574.0,33.04
2015-01-17 05:00:00,23539.0,46.52,23512.0,34.0
2015-01-17 06:00:00,24025.0,47.61,24045.0,36.0
2015-01-17 07:00:00,25467.0,51.97,25660.0,41.19
2015-01-17 08:00:00,27120.0,58.88,27391.0,48.2
2015-01-17 09:00:00,29980.0,68.81,30302.0,60.64
2015-01-17 10:00:00,32225.0,73.52,32302.0,64.88
2015-01-17 11:00:00,32480.0,73.67,32532.0,64.88
2015-01-17 12:00:00,31863.0,71.88,31904.0,62.5
2015-01-17 13:00:00,31659.0,68.06,31786.0,58.69
2015-01-17 14:00:00,30894.0,58.83,31219.0,47.0
2015-01-17 15:00:00,29725.0,51.47,29977.0,40.4
2015-01-17 16:00:00,29039.0,51.0,29407.0,39.84
2015-01-17 17:00:00,29191.0,55.19,29815.0,43.1
2015-01-17 18:00:00,31620.0,72.1,32270.0,56.68
2015-01-17 19:00:00,33274.0,75.99,33840.0,59.82
2015-01-17 20:00:00,33865.0,74.0,34565.0,57.59
2015-01-17 21:00:00,33741.0,70.78,34255.0,53.7
2015-01-17 22:00:00,32324.0,57.88,32574.0,42.25
2015-01-17 23:00:00,30056.0,53.7,30278.0,37.78
2015-01-18 00:00:00,27371.0,54.28,27766.0,36.24
2015-01-18 01:00:00,25227.0,50.61,25570.0,33.8
2015-01-18 02:00:00,23430.0,44.42,23730.0,28.75
2015-01-18 03:00:00,22446.0,41.89,22613.0,27.57
2015-01-18 04:00:00,21973.0,40.46,22167.0,25.0
2015-01-18 05:00:00,21986.0,41.77,22147.0,27.25
2015-01-18 06:00:00,22350.0,42.1,22534.0,28.79
2015-01-18 07:00:00,23099.0,45.21,23616.0,33.6
2015-01-18 08:00:00,23805.0,47.87,24469.0,34.9
2015-01-18 09:00:00,25933.0,53.03,26207.0,39.84
2015-01-18 10:00:00,28482.0,56.4,28561.0,43.97
2015-01-18 11:00:00,29913.0,64.8,29673.0,53.98
2015-01-18 12:00:00,30285.0,62.38,29685.0,50.1
2015-01-18 13:00:00,30892.0,66.25,30046.0,53.69
2015-01-18 14:00:00,30854.0,66.2,29932.0,52.8
2015-01-18 15:00:00,29506.0,60.23,28724.0,42.51
2015-01-18 16:00:00,28894.0,59.38,28234.0,42.0
2015-01-18 17:00:00,28926.0,58.14,28603.0,42.51
2015-01-18 18:00:00,31281.0,69.59,30986.0,55.57
2015-01-18 19:00:00,32810.0,74.81,33027.0,60.8
2015-01-18 20:00:00,33710.0,74.28,34451.0,59.82
2015-01-18 21:00:00,33891.0,73.59,34616.0,57.59
2015-01-18 22:00:00,32608.0,68.64,33252.0,53.69
2015-01-18 23:00:00,29850.0,59.72,30662.0,42.51
2015-01-19 00:00:00,26865.0,54.84,27198.0,38.24
2015-01-19 01:00:00,24650.0,49.19,25056.0,34.9
2015-01-19 02:00:00,23305.0,46.43,23524.0,33.04
2015-01-19 03:00:00,22776.0,42.18,22934.0,29.53
2015-01-19 04:00:00,22671.0,40.08,22868.0,28.07
2015-01-19 05:00:00,23397.0,44.03,23614.0,31.17
2015-01-19 06:00:00,26513.0,50.25,26433.0,39.2
2015-01-19 07:00:00,31460.0,61.48,30976.0,52.07
2015-01-19 08:00:00,35444.0,69.97,34738.0,56.49
2015-01-19 09:00:00,36987.0,77.42,36761.0,64.88
2015-01-19 10:00:00,38207.0,79.88,38192.0,65.02
2015-01-19 11:00:00,38341.0,79.56,38437.0,64.88
2015-01-19 12:00:00,38052.0,74.48,38273.0,59.07
2015-01-19 13:00:00,37891.0,69.32,38089.0,55.69
2015-01-19 14:00:00,36560.0,63.24,36853.0,47.72
2015-01-19 15:00:00,36103.0,63.06,36221.0,47.43
2015-01-19 16:00:00,35867.0,68.6,36000.0,54.56
2015-01-19 17:00:00,36229.0,74.64,36217.0,60.69
