date_time,temp,first_deseasoned_temp,log_temp,first_deseasoned_log_temp
2015-10-12 09:00:00,73.67000000000007,-1.3679999999999808,4.313078405047611,-0.01815481028037169
2015-10-12 10:00:00,75.83000000000004,-1.1880000000000592,4.341595188879544,-0.015344380417695369
2015-10-12 11:00:00,78.76400000000005,-1.6739999999999924,4.379072274847446,-0.020769719696438038
2015-10-12 12:00:00,77.03600000000007,-2.9879999999999427,4.357170258675016,-0.03757514840664111
2015-10-12 13:00:00,78.8180000000001,1.2060000000000457,4.3797490429298245,0.01522468339208416
2015-10-12 14:00:00,80.042,0.48599999999994736,4.394967538806682,0.006014944062067151
2015-10-12 15:00:00,80.79800000000003,2.609999999999985,4.404252793432048,0.03242802124276256
2015-10-12 16:00:00,80.51000000000008,1.3320000000000078,4.400725712106367,0.016476549079387226
2015-10-12 17:00:00,81.0680000000001,0.34200000000002717,4.407548171903961,0.004175983210700451
2015-10-12 18:00:00,79.16000000000008,-0.2699999999999676,4.384024637336556,-0.0033626035794220854
2015-10-12 19:00:00,78.29600000000005,0.19800000000002171,4.373187686006678,0.0025000960027892205
2015-10-12 20:00:00,77.64800000000002,0.5219999999999345,4.364982200064624,0.0066592920899761765
2015-10-12 21:00:00,74.642,-1.2960000000000491,4.326011684477187,-0.016988218227846907
2015-10-12 22:00:00,73.4,0.07199999999994589,4.309455941839047,0.0009682105000345942
2015-10-12 23:00:00,72.23000000000005,-0.5400000000000205,4.293605173072979,-0.007346971823232629
2015-10-13 00:00:00,72.23000000000005,-0.6119999999999521,4.293605173072979,-0.008322502345275318
2015-10-13 01:00:00,70.95200000000007,-4.103999999999985,4.2759992300283525,-0.05547068102837738
2015-10-13 02:00:00,69.98000000000005,-0.6659999999999968,4.262398147218351,-0.009339178560951567
2015-10-13 03:00:00,82.4,11.37599999999999,4.423648309364701,0.14664891255852552
2015-10-13 04:00:00,67.92800000000007,-3.5639999999999077,4.233062481533924,-0.05041372941068012
2015-10-13 05:00:00,68.558,-1.3140000000000356,4.24216093691632,-0.01871449619341181
2015-10-13 06:00:00,69.26000000000008,-3.1319999999999197,4.252202646837682,-0.043612291017134375
2015-10-13 07:00:00,69.44000000000003,-3.024000000000001,4.254761283628006,-0.04203420668321556
2015-10-13 08:00:00,71.0600000000001,-2.609999999999971,4.277499105319949,-0.035579299727662494
2015-10-13 09:00:00,69.96200000000006,-3.7080000000000126,4.262144522497036,-0.050933882550575404
2015-10-13 10:00:00,71.88800000000005,-3.941999999999993,4.288924016411558,-0.052671172467985805
2015-10-13 11:00:00,77.0180000000001,-1.7459999999999525,4.356939569297239,-0.022132705550206744
2015-10-13 12:00:00,78.38600000000008,1.3500000000000085,4.37432203028833,0.017151771613314715
2015-10-13 13:00:00,78.85400000000007,0.03599999999997294,4.380199967332475,0.0004509244026502657
2015-10-13 14:00:00,75.092,-4.950000000000003,4.331943134505895,-0.06302440430078704
2015-10-13 15:00:00,74.30000000000003,-6.498000000000005,4.3214801348058485,-0.0827726586261992
2015-10-13 16:00:00,74.642,-5.86800000000008,4.326011684477187,-0.07471402762918
2015-10-13 17:00:00,73.97600000000007,-7.092000000000027,4.317168062325386,-0.09038010957857434
2015-10-13 18:00:00,74.01200000000007,-5.14800000000001,4.317648100737676,-0.06637653659887999
2015-10-13 19:00:00,76.47800000000007,-1.8179999999999836,4.34999402509257,-0.02319366091410746
2015-10-13 20:00:00,75.83000000000004,-1.8179999999999836,4.341595188879544,-0.02338701118508002
2015-10-13 21:00:00,74.53399999999998,-0.1080000000000183,4.324582886012177,-0.001428798465010317
2015-10-13 22:00:00,72.21200000000006,-1.1879999999999455,4.293359341957717,-0.01609659988132961
2015-10-13 23:00:00,71.0600000000001,-1.1699999999999449,4.277499105319949,-0.016106067753030473
2015-10-14 00:00:00,70.43000000000005,-1.7999999999999972,4.268717949166882,-0.024887223906097766
2015-10-14 01:00:00,69.76400000000004,-1.1880000000000308,4.259350396806368,-0.016648833221984738
2015-10-14 02:00:00,68.21600000000001,-1.7640000000000384,4.237232049770649,-0.025166097447702818
2015-10-14 03:00:00,74.73200000000003,-7.667999999999978,4.327200792390103,-0.09644751697459775
2015-10-14 04:00:00,69.9260000000001,1.998000000000033,4.261637079996296,0.02857459846237198
2015-10-14 05:00:00,69.22400000000002,0.666000000000011,4.251690132945878,0.009529196029558484
2015-10-14 06:00:00,67.92800000000007,-1.3320000000000078,4.233062481533924,-0.019140165303757506
2015-10-14 07:00:00,68.32400000000001,-1.1160000000000139,4.238791166587129,-0.015970117040876808
2015-10-14 08:00:00,69.85400000000007,-1.2060000000000315,4.2606214218472,-0.01687768347274865
2015-10-14 09:00:00,72.26600000000002,2.3039999999999594,4.29409665407894,0.03195213158190402
2015-10-14 10:00:00,71.87000000000006,-0.01799999999998647,4.288677031682192,-0.0002469847293662397
2015-10-14 11:00:00,74.12000000000006,-2.8980000000000388,4.319086834900008,-0.037852734397231025
2015-10-14 12:00:00,80.45600000000003,2.0699999999999505,4.4000629971599805,0.025740966871650173
2015-10-14 13:00:00,78.80000000000003,-0.05400000000004468,4.379523504455763,-0.0006764628767115255
2015-10-14 14:00:00,80.9600000000001,5.8680000000000945,4.4062313233707,0.07428818886480482
2015-10-14 15:00:00,80.00600000000003,5.706000000000003,4.394523226003164,0.07304309119731567
2015-10-14 16:00:00,80.61800000000008,5.976000000000084,4.402049825879349,0.07603814140216159
2015-10-14 17:00:00,81.23000000000005,7.2539999999999765,4.409520198982805,0.0923521366574187
2015-10-14 18:00:00,81.96800000000009,7.956000000000017,4.418454991287434,0.10080689054975789
2015-10-14 19:00:00,80.31200000000007,3.834000000000003,4.398293607137754,0.0482995820451837
2015-10-14 20:00:00,79.16000000000008,3.330000000000041,4.384024637336556,0.04242944845701224
2015-10-14 21:00:00,75.84800000000003,1.3140000000000498,4.341829444922469,0.017246558910292364
2015-10-14 22:00:00,74.62400000000002,2.4119999999999635,4.325773693123083,0.032414351165366284
2015-10-14 23:00:00,73.47200000000005,2.4119999999999493,4.31042321581419,0.03292411049424082
2015-10-15 00:00:00,71.042,0.6119999999999521,4.277249282276636,0.008531333109754513
2015-10-15 01:00:00,69.72800000000007,-0.03599999999997294,4.258841534103504,-0.000508862702863766
2015-10-15 02:00:00,70.21400000000003,1.9980000000000189,4.265689428302424,0.028457378531775213
2015-10-15 03:00:00,69.09800000000003,-5.634,4.249894262963067,-0.07730652942703653
2015-10-15 04:00:00,68.86400000000003,-1.0620000000000687,4.246550495111432,-0.015086584884864251
2015-10-15 05:00:00,67.40600000000003,-1.8179999999999836,4.225460540079638,-0.02622959286624038
2015-10-15 06:00:00,67.96400000000003,0.03599999999995873,4.233584629313605,0.0005221477796810703
2015-10-15 07:00:00,67.60400000000007,-0.719999999999942,4.228350842069836,-0.010440324517293043
2015-10-15 08:00:00,69.00800000000001,-0.8460000000000605,4.24860952123353,-0.012011900613670079
2015-10-15 09:00:00,69.33200000000002,-2.9339999999999975,4.253226887282293,-0.04086976679664733
2015-10-15 10:00:00,73.43600000000006,1.5660000000000025,4.309939695778982,0.021262664096790118
2015-10-15 11:00:00,76.42399999999999,2.303999999999931,4.349296810050963,0.030209975150954804
2015-10-15 12:00:00,74.93000000000005,-5.525999999999982,4.329811863225143,-0.07025113393483728
2015-10-15 13:00:00,79.2680000000001,0.4680000000000746,4.385371035924273,0.005847531468509359
2015-10-15 14:00:00,79.86200000000005,-1.0980000000000416,4.392743998015078,-0.013487325355622026
2015-10-15 15:00:00,83.91200000000006,3.9060000000000343,4.44161542608554,0.04709220008237569
2015-10-15 16:00:00,81.98600000000008,1.367999999999995,4.4186719188706265,0.016622092991277704
2015-10-15 17:00:00,83.19200000000002,1.9619999999999749,4.433099904857882,0.023579705875077295
2015-10-15 18:00:00,82.77800000000008,0.8099999999999881,4.4281704431881135,0.009715451900679462
2015-10-15 19:00:00,81.80600000000005,1.4939999999999856,4.416500522533958,0.018206915396204337
2015-10-15 20:00:00,80.42000000000007,1.259999999999991,4.399620943074834,0.01559630573827775
2015-10-15 21:00:00,77.25200000000008,1.4040000000000532,4.359934388199067,0.018104943276597396
2015-10-15 22:00:00,75.25400000000005,0.6300000000000239,4.334069873127989,0.008296180004905729
2015-10-15 23:00:00,74.51600000000002,1.0439999999999685,4.324344554332797,0.013921338518607662
2015-10-16 00:00:00,73.45400000000006,2.412000000000063,4.310181485020538,0.032932202743902295
