date_time,temp,first_deseasoned_temp,log_temp,first_deseasoned_log_temp
2015-01-01 00:00:00,25.71316250000002,,3.2851564214607936,
2015-01-01 01:00:00,25.904300000000077,,3.2922861251340536,
2015-01-01 02:00:00,24.983037500000048,,3.2574439212673343,
2015-01-01 03:00:00,24.896018750000014,,3.254089240673728,
2015-01-01 04:00:00,25.403900000000046,,3.2735117265144003,
2015-01-01 05:00:00,25.11860000000004,,3.262647704196881,
2015-01-01 06:00:00,25.428200000000075,,3.274431621870201,
2015-01-01 07:00:00,28.022000000000038,,3.3680541630689023,
2015-01-01 08:00:00,27.570200000000078,,3.3523642165681995,
2015-01-01 09:00:00,29.402600000000035,,3.4145281310707998,
2015-01-01 10:00:00,38.694200000000095,,3.681205081302244,
2015-01-01 11:00:00,38.040237500000075,,3.6645928450304877,
2015-01-01 12:00:00,44.845418750000064,,3.825275275498759,
2015-01-01 13:00:00,42.1511,,3.764707909672644,
2015-01-01 14:00:00,52.12281875000008,,3.9726065675781164,
2015-01-01 15:00:00,52.5950375,,3.9814564798353733,
2015-01-01 16:00:00,44.63690000000005,,3.8207165998123416,
2015-01-01 17:00:00,47.919200000000096,,3.890169957455495,
2015-01-01 18:00:00,42.771200000000064,,3.778976066865375,
2015-01-01 19:00:00,42.95300000000007,,3.7831208811872874,
2015-01-01 20:00:00,36.0284,,3.6116851857824597,
2015-01-01 21:00:00,34.433600000000055,,3.5676605225216536,
2015-01-01 22:00:00,35.04020000000004,,3.5846349821143075,
2015-01-01 23:00:00,32.711562500000085,,3.5178408794028755,
2015-01-02 00:00:00,32.58438125000006,6.871218750000036,3.5140611151458114,0.22890469368501787
2015-01-02 01:00:00,30.834500000000038,4.93019999999996,3.46055060736167,0.16826448222761625
2015-01-02 02:00:00,31.24821875000001,6.265181249999962,3.4734628091582684,0.21601888789093415
2015-01-02 03:00:00,30.039181250000077,5.143162500000063,3.4352503177119798,0.18116107703825168
2015-01-02 04:00:00,30.09740000000007,4.693500000000025,3.4371242144042347,0.1636124878898344
2015-01-02 05:00:00,28.466037500000052,3.3474375000000123,3.383238328937582,0.12059062474070092
2015-01-02 06:00:00,28.101818750000035,2.67361874999996,3.3708006722244046,0.09636905035420362
2015-01-02 07:00:00,30.62660000000004,2.6046000000000014,3.453998538653284,0.08594437558438184
2015-01-02 08:00:00,29.299381250000078,1.72918125,3.4111272915147395,0.058763074946539984
2015-01-02 09:00:00,30.861218750000052,1.4586187500000172,3.461389557045934,0.0468614259751341
2015-01-02 10:00:00,40.29800000000002,1.6037999999999286,3.720814072644283,0.03960899134203899
2015-01-02 11:00:00,39.23481875000003,1.1945812499999562,3.694732758803559,0.030139913773071125
2015-01-02 12:00:00,46.046637500000045,1.2012187499999811,3.8511393969525622,0.025864121453803346
2015-01-02 13:00:00,42.78560000000003,0.6345000000000312,3.7793049962033547,0.01459708653071079
2015-01-02 14:00:00,52.954981250000074,0.8321624999999955,3.9881500183038225,0.015543450725706176
2015-01-02 15:00:00,53.05161875000002,0.4565812500000206,3.989939492757936,0.008483012922562594
2015-01-02 16:00:00,46.121000000000045,1.484099999999998,3.852718761529006,0.03200216171666437
2015-01-02 17:00:00,48.560000000000095,0.6407999999999987,3.9031840567609435,0.01301409930544839
2015-01-02 18:00:00,43.971800000000016,1.2005999999999517,3.8060356266660262,0.027059559800651112
2015-01-02 19:00:00,43.21490000000002,0.2618999999999545,3.7890618363492394,0.005940955161952033
2015-01-02 20:00:00,37.34960000000007,1.3212000000000756,3.6467440975111534,0.03505891172869369
2015-01-02 21:00:00,35.315600000000074,0.8820000000000192,3.592247401019952,0.024586878498298326
2015-01-02 22:00:00,35.47400000000001,0.43379999999996954,3.5965996779946408,0.01196469588033322
2015-01-02 23:00:00,32.70920000000011,-0.002362499999975398,3.517770797134051,-7.008226882465607e-05
2015-01-03 00:00:00,32.13680000000004,-0.44758125000002025,3.5006444472879163,-0.013416667857895082
2015-01-03 01:00:00,32.33300000000001,1.498499999999975,3.5065478972699817,0.04599728990831187
2015-01-03 02:00:00,31.504381250000016,0.2561625000000056,3.4813748879422595,0.007912078783991028
2015-01-03 03:00:00,31.444418750000075,1.4052374999999984,3.4795284329796963,0.04427811526771652
2015-01-03 04:00:00,31.325,1.2275999999999279,3.475840924657921,0.038716710253686504
2015-01-03 05:00:00,31.28478124999999,2.818743749999939,3.474595950463095,0.09135762152551319
2015-01-03 06:00:00,31.185162500000054,3.0833437500000187,3.4715055544276745,0.1007048822032699
2015-01-03 07:00:00,32.530100000000054,1.9035000000000153,3.512443542877509,0.05844500422422483
2015-01-03 08:00:00,31.949037500000053,2.6496562499999747,3.4949620495962255,0.083834758081486
2015-01-03 09:00:00,32.812362500000056,1.9511437500000035,3.5208264900549953,0.05943693300906139
2015-01-03 10:00:00,41.4455,1.1474999999999795,3.7482209000710722,0.02740682742678935
2015-01-03 11:00:00,39.71896250000003,0.4841437500000012,3.7066938930375186,0.011961134233959836
2015-01-03 12:00:00,45.76218125000001,-0.2844562500000336,3.845074783291771,-0.0060646136607913625
2015-01-03 13:00:00,43.626200000000104,0.8406000000000731,3.798321130494558,0.01901613429120319
2015-01-03 14:00:00,52.39580000000004,-0.5591812500000373,3.9777320911875504,-0.010417927116272097
2015-01-03 15:00:00,52.986200000000096,-0.06541874999992103,3.9887284583488354,-0.001211034409100531
2015-01-03 16:00:00,45.60890000000008,-0.5120999999999682,3.841791510020346,-0.010927251508659808
2015-01-03 17:00:00,48.85520000000007,0.2951999999999728,3.909122803906449,0.005938747145505463
