date_time,generation fossil gas,generation fossil gas differenced,generation fossil hard coal,generation fossil hard coal differenced,generation hydro pumped storage consumption,generation hydro pumped storage consumption differenced,log_price_actual,log_price_actual differenced,price actual,price actual differenced,total load actual,total load actual differenced
2015-01-01 00:00:00,4844.0,-352.0,4821.0,66.0,863.0,-57.0,4.180675151973121,0.007519409326731008,65.41,0.4899999999999949,25385.0,1003.0
2015-01-01 01:00:00,5196.0,339.0,4755.0,174.0,920.0,-244.0,4.17315574264639,0.006800644448016868,64.92,0.4399999999999977,24382.0,1648.0
2015-01-01 02:00:00,4857.0,543.0,4581.0,450.0,1164.0,-339.0,4.166355098198373,0.08340858092864156,64.48,5.160000000000004,22734.0,1448.0
2015-01-01 03:00:00,4314.0,184.0,4131.0,291.0,1503.0,-323.0,4.082946517269732,0.0568807958009252,59.32,3.280000000000001,21286.0,1022.0
2015-01-01 04:00:00,4130.0,92.0,3840.0,250.0,1826.0,-283.0,4.0260657214688065,0.04395710847397272,56.04,2.4099999999999966,20264.0,359.0
2015-01-01 05:00:00,4038.0,-2.0,3590.0,222.0,2109.0,1.0,3.9821086129948338,0.036070728979410216,53.63,1.9000000000000057,19905.0,-105.0
2015-01-01 06:00:00,4040.0,10.0,3368.0,160.0,2108.0,77.0,3.9460378840154235,0.005816224228598621,51.73,0.29999999999999716,20010.0,-367.0
2015-01-01 07:00:00,4030.0,-22.0,3208.0,-127.0,2031.0,-88.0,3.940221659786825,0.04880960826280312,51.43,2.450000000000003,20377.0,283.0
2015-01-01 08:00:00,4052.0,-85.0,3335.0,-102.0,2119.0,-51.0,3.891412051524022,-0.10126885692157872,48.98,-5.220000000000006,20094.0,-543.0
2015-01-01 09:00:00,4137.0,78.0,3437.0,-79.0,2170.0,150.0,3.9926809084456005,-0.08383906886394765,54.2,-4.739999999999995,20637.0,-1613.0
2015-01-01 10:00:00,4059.0,128.0,3516.0,-329.0,2020.0,837.0,4.076519977309548,-0.015488525115004315,58.94,-0.9200000000000017,22250.0,-1297.0
2015-01-01 11:00:00,3931.0,147.0,3845.0,-375.0,1183.0,211.0,4.0920085024245525,-0.004334062460221055,59.86,-0.259999999999998,23547.0,-586.0
2015-01-01 12:00:00,3784.0,30.0,4220.0,-184.0,972.0,50.0,4.0963425648847736,-0.031597946765842266,60.12,-1.9299999999999997,24133.0,-580.0
2015-01-01 13:00:00,3754.0,-25.0,4404.0,148.0,922.0,-19.0,4.127940511650616,-0.00016114736961814202,62.05,-0.010000000000005116,24713.0,41.0
2015-01-01 14:00:00,3779.0,71.0,4256.0,218.0,941.0,-128.0,4.128101659020234,0.03776511819567219,62.06,2.3000000000000043,24672.0,1144.0
2015-01-01 15:00:00,3708.0,-105.0,4038.0,-153.0,1069.0,99.0,4.090336540824562,-0.023483797898195213,59.76,-1.4200000000000017,23528.0,410.0
2015-01-01 16:00:00,3813.0,-154.0,4191.0,-516.0,970.0,172.0,4.113820338722757,-0.05655890977534117,61.18,-3.559999999999995,23118.0,-488.0
2015-01-01 17:00:00,3967.0,-789.0,4707.0,-49.0,798.0,797.0,4.170379248498098,-0.13719320025083626,64.74,-9.52000000000001,23606.0,-2841.0
2015-01-01 18:00:00,4756.0,346.0,4756.0,-162.0,1.0,0.0,4.307572448748934,0.00026936027098933835,74.26,0.020000000000010232,26447.0,-1573.0
2015-01-01 19:00:00,4410.0,86.0,4918.0,-107.0,1.0,1.0,4.307303088477945,-0.018682155312311544,74.24,-1.4000000000000057,28020.0,-994.0
2015-01-01 20:00:00,4324.0,-360.0,5025.0,-18.0,0.0,0.0,4.325985243790257,0.023001816456828195,75.64,1.7199999999999989,29014.0,-557.0
2015-01-01 21:00:00,4684.0,-186.0,5043.0,53.0,0.0,0.0,4.302983427333428,0.046945276113340206,73.92,3.3900000000000006,29571.0,540.0
2015-01-01 22:00:00,4870.0,185.0,4990.0,48.0,0.0,0.0,4.256038151220088,0.09512587805931716,70.53,6.400000000000006,29031.0,2233.0
2015-01-01 23:00:00,4685.0,1496.0,4942.0,3651.0,0.0,-1290.0,4.160912273160771,0.0017167386190539702,64.13,0.10999999999999943,26798.0,-272.0
2015-01-02 00:00:00,3189.0,287.0,1291.0,101.0,1290.0,-706.0,4.159195534541717,0.0908527748586172,64.02,5.559999999999995,27070.0,2135.0
2015-01-02 01:00:00,2902.0,130.0,1190.0,167.0,1996.0,-702.0,4.0683427596831,0.06647905025516465,58.46,3.759999999999998,24935.0,1721.0
2015-01-02 02:00:00,2772.0,-164.0,1023.0,7.0,2698.0,-571.0,4.001863709427935,-0.0038317718628455566,54.7,-0.20999999999999375,23214.0,674.0
2015-01-02 03:00:00,2936.0,43.0,1016.0,-87.0,3269.0,2.0,4.005695481290781,0.03408368445097709,54.91,1.8399999999999963,22540.0,444.0
2015-01-02 04:00:00,2893.0,4.0,1103.0,-17.0,3267.0,9.0,3.9716117968398037,-0.021622464013165477,53.07,-1.1599999999999966,22096.0,30.0
2015-01-02 05:00:00,2889.0,-9.0,1120.0,-47.0,3258.0,2.0,3.993234260852969,-0.07099467746450783,54.23,-3.990000000000002,22066.0,-209.0
2015-01-02 06:00:00,2898.0,-40.0,1167.0,100.0,3256.0,269.0,4.064228938317477,-0.14863912608873076,58.22,-9.329999999999998,22275.0,-750.0
2015-01-02 07:00:00,2938.0,69.0,1067.0,-31.0,2987.0,540.0,4.212868064406208,-0.040330385913718736,67.55,-2.780000000000001,23025.0,-674.0
2015-01-02 08:00:00,2869.0,-221.0,1098.0,-195.0,2447.0,540.0,4.2531984503199265,-0.01313670985776394,70.33,-0.9300000000000068,23699.0,-2135.0
2015-01-02 09:00:00,3090.0,246.0,1293.0,-46.0,1907.0,969.0,4.26633516017769,-0.06255437608306202,71.26,-4.599999999999994,25834.0,-2093.0
2015-01-02 10:00:00,2844.0,145.0,1339.0,4.0,938.0,191.0,4.3288895362607525,0.02956539335211339,75.86,2.2099999999999937,27927.0,-1145.0
2015-01-02 11:00:00,2699.0,93.0,1335.0,-1.0,747.0,-117.0,4.299324142908639,-0.007305227292795813,73.65,-0.539999999999992,29072.0,1.0
2015-01-02 12:00:00,2606.0,-56.0,1336.0,-5.0,864.0,-42.0,4.306629370201435,0.036792070141130395,74.19,2.6799999999999926,29071.0,-368.0
2015-01-02 13:00:00,2662.0,-67.0,1341.0,-13.0,906.0,-141.0,4.2698373000603045,0.0065942013763899965,71.51,0.46999999999999886,29439.0,198.0
2015-01-02 14:00:00,2729.0,130.0,1354.0,56.0,1047.0,-444.0,4.2632430986839145,-0.002811359737546759,71.04,-0.19999999999998863,29241.0,1268.0
2015-01-02 15:00:00,2599.0,-397.0,1298.0,114.0,1491.0,-484.0,4.266054458421461,0.008457902125756256,71.24,0.5999999999999943,27973.0,653.0
2015-01-02 16:00:00,2996.0,-700.0,1184.0,137.0,1975.0,215.0,4.257596556295705,-0.030805976345508412,70.64,-2.2099999999999937,27320.0,163.0
2015-01-02 17:00:00,3696.0,-1064.0,1047.0,-131.0,1760.0,1165.0,4.288402532641213,-0.12500163772492368,72.85,-9.700000000000003,27157.0,-1888.0
2015-01-02 18:00:00,4760.0,-1270.0,1178.0,-167.0,595.0,517.0,4.413404170366137,-0.00940445802797818,82.55,-0.7800000000000011,29045.0,-2922.0
2015-01-02 19:00:00,6030.0,57.0,1345.0,-9.0,78.0,10.0,4.422808628394115,0.0012007686361110714,83.33,0.09999999999999432,31967.0,-1299.0
2015-01-02 20:00:00,5973.0,-109.0,1354.0,6.0,68.0,0.0,4.421607859758004,0.051400801889464276,83.23,4.170000000000002,33266.0,-402.0
2015-01-02 21:00:00,6082.0,335.0,1348.0,-81.0,68.0,0.0,4.37020705786854,0.036845595175939216,79.06,2.8599999999999994,33668.0,1242.0
2015-01-02 22:00:00,5747.0,1570.0,1429.0,-3.0,68.0,0.0,4.333361462692601,0.06017360805287009,76.2,4.450000000000003,32426.0,2721.0
2015-01-02 23:00:00,4177.0,376.0,1432.0,-366.0,68.0,-434.0,4.273187854639731,0.07118541771112064,71.75,4.930000000000007,29705.0,4141.0
2015-01-03 00:00:00,3801.0,-11.0,1798.0,447.0,502.0,-546.0,4.20200243692861,0.053327530161461745,66.82,3.4699999999999918,25564.0,1980.0
2015-01-03 01:00:00,3812.0,67.0,1351.0,93.0,1048.0,-832.0,4.148674906767148,0.07470313435298426,63.35,4.560000000000002,23584.0,1390.0
2015-01-03 02:00:00,3745.0,107.0,1258.0,62.0,1880.0,-561.0,4.073971772414164,0.023230847674195587,58.79,1.3500000000000014,22194.0,898.0
2015-01-03 03:00:00,3638.0,123.0,1196.0,58.0,2441.0,-326.0,4.050740924739968,0.0381488643901271,57.44,2.1499999999999986,21296.0,151.0
2015-01-03 04:00:00,3515.0,-111.0,1138.0,-42.0,2767.0,-186.0,4.012592060349841,-0.016680505128544354,55.29,-0.9299999999999997,21145.0,-171.0
2015-01-03 05:00:00,3626.0,70.0,1180.0,-66.0,2953.0,209.0,4.029272565478386,-0.03340931623487364,56.22,-1.9100000000000037,21316.0,-358.0
2015-01-03 06:00:00,3556.0,32.0,1246.0,71.0,2744.0,465.0,4.062681881713259,-0.06541977730697468,58.13,-3.9299999999999997,21674.0,-453.0
2015-01-03 07:00:00,3524.0,-476.0,1175.0,-74.0,2279.0,127.0,4.128101659020234,-0.08194971091383696,62.06,-5.299999999999997,22127.0,-629.0
2015-01-03 08:00:00,4000.0,-157.0,1249.0,-166.0,2152.0,1071.0,4.210051369934071,-0.027093990919700772,67.36,-1.8499999999999943,22756.0,-1898.0
2015-01-03 09:00:00,4157.0,197.0,1415.0,-182.0,1081.0,740.0,4.237145360853772,-0.016337422706626192,69.21,-1.1400000000000006,24654.0,-1800.0
2015-01-03 10:00:00,3960.0,338.0,1597.0,28.0,341.0,16.0,4.253482783560398,0.022715180228653153,70.35,1.5799999999999983,26454.0,-505.0
2015-01-03 11:00:00,3622.0,484.0,1569.0,190.0,325.0,-84.0,4.230767603331745,-0.0007267970375899324,68.77,-0.04999999999999716,26959.0,243.0
2015-01-03 12:00:00,3138.0,25.0,1379.0,186.0,409.0,-686.0,4.231494400369335,0.008610049542002507,68.82,0.5899999999999892,26716.0,-86.0
2015-01-03 13:00:00,3113.0,-1.0,1193.0,38.0,1095.0,-655.0,4.222884350827332,0.0038179194687852913,68.23,0.2600000000000051,26802.0,386.0
2015-01-03 14:00:00,3114.0,132.0,1155.0,18.0,1750.0,-391.0,4.219066431358547,0.07974850349371465,67.97,5.210000000000001,26416.0,1054.0
2015-01-03 15:00:00,2982.0,-5.0,1137.0,-68.0,2141.0,-34.0,4.139317927864832,0.01169978887980605,62.76,0.7299999999999969,25362.0,592.0
2015-01-03 16:00:00,2987.0,-182.0,1205.0,-84.0,2175.0,239.0,4.127618138985026,-0.0724368776591886,62.03,-4.659999999999997,24770.0,269.0
2015-01-03 17:00:00,3169.0,-52.0,1289.0,-110.0,1936.0,665.0,4.200055016644215,-0.0696424330557468,66.69,-4.810000000000002,24501.0,-491.0
2015-01-03 18:00:00,3221.0,188.0,1399.0,-140.0,1271.0,1142.0,4.269697449699962,-0.008911225775431575,71.5,-0.6400000000000006,24992.0,-2972.0
2015-01-03 19:00:00,3033.0,-103.0,1539.0,-16.0,129.0,129.0,4.278608675475393,-0.004287993291298697,72.14,-0.3100000000000023,27964.0,-1730.0
2015-01-03 20:00:00,3136.0,75.0,1555.0,48.0,0.0,0.0,4.282896668766692,-0.005643122813725476,72.45,-0.4099999999999966,29694.0,-180.0
2015-01-03 21:00:00,3061.0,-163.0,1507.0,66.0,0.0,-117.0,4.288539791580417,0.03861699753987313,72.86,2.760000000000005,29874.0,895.0
2015-01-03 22:00:00,3224.0,-305.0,1441.0,150.0,117.0,-470.0,4.249922794040544,0.036018996760804,70.1,2.4799999999999898,28979.0,2116.0
2015-01-03 23:00:00,3529.0,-452.0,1291.0,-1268.0,587.0,-458.0,4.21390379727974,0.20257859077773155,67.62,12.400000000000006,26863.0,1609.0
2015-01-04 00:00:00,3981.0,-16.0,2559.0,-196.0,1045.0,-212.0,4.011325206502009,0.08856010454196062,55.22,4.68,25254.0,1634.0
2015-01-04 01:00:00,3997.0,210.0,2755.0,77.0,1257.0,-372.0,3.922765101960048,0.03749683384072178,50.54,1.8599999999999994,23620.0,1014.0
2015-01-04 02:00:00,3787.0,63.0,2678.0,252.0,1629.0,-333.0,3.8852682681193262,0.01365067732621883,48.68,0.6599999999999966,22606.0,415.0
2015-01-04 03:00:00,3724.0,146.0,2426.0,380.0,1962.0,-223.0,3.8716175907931074,0.020194207493891003,48.02,0.9600000000000009,22191.0,262.0
2015-01-04 04:00:00,3578.0,-98.0,2046.0,-202.0,2185.0,390.0,3.8514233832992164,0.0057538784210913185,47.06,0.2700000000000031,21929.0,-266.0
2015-01-04 05:00:00,3676.0,-26.0,2248.0,100.0,1795.0,454.0,3.845669504878125,-0.017793309934643897,46.79,-0.8400000000000034,22195.0,-1840.0
2015-01-04 06:00:00,3702.0,133.0,2148.0,48.0,1341.0,963.0,3.863462814812769,0.003997060123298812,47.63,0.19000000000000483,24035.0,-2772.0
2015-01-04 07:00:00,3569.0,255.0,2100.0,-43.0,378.0,378.0,3.85946575468947,-0.06921769163178304,47.44,-3.4000000000000057,26807.0,-1509.0
2015-01-04 08:00:00,3314.0,131.0,2143.0,-101.0,0.0,0.0,3.928683446321253,-0.07573640837286089,50.84,-4.0,28316.0,-1555.0
2015-01-04 09:00:00,3183.0,15.0,2244.0,35.0,0.0,-17.0,4.004419854694114,-0.08909102677940961,54.84,-5.109999999999999,29871.0,-714.0
2015-01-04 10:00:00,3168.0,-39.0,2209.0,-94.0,17.0,-102.0,4.093510881473524,0.010058760417846813,59.95,0.6000000000000014,30585.0,-187.0
2015-01-04 11:00:00,3207.0,-72.0,2303.0,-4.0,119.0,47.0,4.083452121055677,0.03987467588722904,59.35,2.3200000000000003,30772.0,87.0
2015-01-04 12:00:00,3279.0,-16.0,2307.0,-46.0,72.0,3.0,4.043577445168448,-0.03768187750499763,57.03,-2.1899999999999977,30685.0,256.0
2015-01-04 13:00:00,3295.0,154.0,2353.0,29.0,69.0,0.0,4.0812593226734455,0.011207453020388947,59.22,0.6599999999999966,30429.0,1688.0
2015-01-04 14:00:00,3141.0,23.0,2324.0,160.0,69.0,0.0,4.0700518696530565,0.11746290247824875,58.56,6.490000000000002,28741.0,492.0
2015-01-04 15:00:00,3118.0,-13.0,2164.0,115.0,69.0,-43.0,3.952588967174808,-0.0015352142719735618,52.07,-0.0799999999999983,28249.0,144.0
2015-01-04 16:00:00,3131.0,-172.0,2049.0,-55.0,112.0,-139.0,3.9541241814467813,-0.15871496341148372,52.15,-8.969999999999999,28105.0,197.0
2015-01-04 17:00:00,3303.0,-65.0,2104.0,6.0,251.0,-255.0,4.112839144858265,-0.16354915779261958,61.12,-10.860000000000007,27908.0,331.0
2015-01-04 18:00:00,3368.0,-66.0,2098.0,23.0,506.0,-283.0,4.276388302650885,-0.03628825388820367,71.98,-2.6599999999999966,27577.0,159.0
2015-01-04 19:00:00,3434.0,-170.0,2075.0,-87.0,789.0,373.0,4.312676556539088,-0.00986543129990114,74.64,-0.7399999999999949,27418.0,-1186.0
2015-01-04 20:00:00,3604.0,-270.0,2162.0,-283.0,416.0,416.0,4.3225419878389895,-0.014618025494785414,75.38,-1.1099999999999994,28604.0,-1742.0
2015-01-04 21:00:00,3874.0,427.0,2445.0,276.0,0.0,0.0,4.337160013333775,0.035394860262700334,76.49,2.6599999999999966,30346.0,2156.0
2015-01-04 22:00:00,3447.0,57.0,2169.0,399.0,0.0,-79.0,4.3017651530710745,0.06029452595868001,73.83,4.319999999999993,28190.0,1920.0
2015-01-04 23:00:00,3390.0,-1948.0,1770.0,-2477.0,79.0,-571.0,4.2414706271123945,-0.017964554975298697,69.51,-1.259999999999991,26270.0,1201.0
2015-01-05 00:00:00,5338.0,-14.0,4247.0,1135.0,650.0,-288.0,4.259435182087693,0.08674165345461571,70.77,5.8799999999999955,25069.0,1679.0
2015-01-05 01:00:00,5352.0,561.0,3112.0,532.0,938.0,-83.0,4.1726935286330775,0.06329616378468472,64.89,3.980000000000004,23390.0,1402.0
2015-01-05 02:00:00,4791.0,0.0,2580.0,0.0,1021.0,0.0,4.109397364848393,0.020400408952887084,60.91,1.2299999999999969,21988.0,806.0
2015-01-05 03:00:00,4791.0,401.0,2580.0,7.0,1021.0,-1046.0,4.088996955895506,0.027864527879518874,59.68,1.6400000000000006,21182.0,404.0
2015-01-05 04:00:00,4390.0,282.0,2573.0,22.0,2067.0,-161.0,4.061132428015987,-0.02601966362460928,58.04,-1.5300000000000011,20778.0,469.0
2015-01-05 05:00:00,4108.0,-288.0,2551.0,200.0,2228.0,-137.0,4.087152091640596,-0.157478549592323,59.57,-10.160000000000004,20309.0,57.0
2015-01-05 06:00:00,4396.0,169.0,2351.0,149.0,2365.0,44.0,4.244630641232919,-0.045417756544609666,69.73,-3.239999999999995,20252.0,288.0
2015-01-05 07:00:00,4227.0,210.0,2202.0,64.0,2321.0,250.0,4.290048397777529,-0.06563426155675067,72.97,-4.950000000000003,19964.0,-832.0
2015-01-05 08:00:00,4017.0,-226.0,2138.0,-101.0,2071.0,606.0,4.3556826593342794,-0.021205797483478506,77.92,-1.6700000000000017,20796.0,-1682.0
2015-01-05 09:00:00,4243.0,250.0,2239.0,-306.0,1465.0,249.0,4.376888456817758,-0.026777352959604706,79.59,-2.1599999999999966,22478.0,-1356.0
2015-01-05 10:00:00,3993.0,93.0,2545.0,123.0,1216.0,50.0,4.403665809777363,0.011441350127035399,81.75,0.9300000000000068,23834.0,-595.0
2015-01-05 11:00:00,3900.0,0.0,2422.0,0.0,1166.0,0.0,4.392224459650327,0.02100602369304916,80.82,1.6799999999999926,24429.0,0.0
2015-01-05 12:00:00,3900.0,0.0,2422.0,0.0,1166.0,0.0,4.371218435957278,0.06782924680046953,79.14,5.189999999999998,24429.0,0.0
2015-01-05 13:00:00,3900.0,0.0,2422.0,0.0,1166.0,0.0,4.303389189156809,0.027695765277544027,73.95,2.019999999999996,24429.0,0.0
2015-01-05 14:00:00,3900.0,0.0,2422.0,0.0,1166.0,0.0,4.2756934238792645,0.005995974179302976,71.93,0.4300000000000068,24429.0,0.0
2015-01-05 15:00:00,3900.0,0.0,2422.0,0.0,1166.0,0.0,4.269697449699962,-0.004883162825072063,71.5,-0.3499999999999943,24429.0,0.0
2015-01-05 16:00:00,3900.0,0.0,2422.0,0.0,1166.0,0.0,4.274580612525034,-0.11404917328242004,71.85,-8.680000000000007,24429.0,0.0
2015-01-05 17:00:00,3900.0,-103.0,2422.0,205.0,1166.0,-76.0,4.388629785807454,-0.10090505658171356,80.53,-8.549999999999997,24429.0,2541.0
2015-01-05 18:00:00,4003.0,-178.0,2217.0,-324.0,1242.0,591.0,4.489534842389167,-0.020994939444803684,89.08,-1.8900000000000006,21888.0,-160.0
2015-01-05 19:00:00,4181.0,-426.0,2541.0,32.0,651.0,543.0,4.510529781833971,0.027414241853184862,90.97,2.4599999999999937,22048.0,-810.0
2015-01-05 20:00:00,4607.0,-722.0,2509.0,-295.0,108.0,108.0,4.483115539980786,0.06608379610821391,88.51,5.660000000000011,22858.0,-2746.0
2015-01-05 21:00:00,5329.0,-353.0,2804.0,-87.0,0.0,-45.0,4.417031743872572,0.028526143100981116,82.85,2.3299999999999983,25604.0,223.0
2015-01-05 22:00:00,5682.0,-17.0,2891.0,-67.0,45.0,-148.0,4.388505600771591,0.10934260155694808,80.52,8.33999999999999,25381.0,1559.0
2015-01-05 23:00:00,5699.0,1340.0,2958.0,-2172.0,193.0,94.0,4.279162999214643,0.009745308923415408,72.18,0.7000000000000028,23822.0,111.0
2015-01-06 00:00:00,4359.0,-143.0,5130.0,140.0,99.0,-594.0,4.2694176902912275,0.09872956148179313,71.48,6.719999999999999,23711.0,1357.0
2015-01-06 01:00:00,4502.0,109.0,4990.0,-217.0,693.0,-307.0,4.170688128809434,0.07268360575584687,64.76,4.540000000000006,22354.0,808.0
2015-01-06 02:00:00,4393.0,7.0,5207.0,-211.0,1000.0,-53.0,4.0980045230535875,0.05250012625096012,60.22,3.0799999999999983,21546.0,375.0
2015-01-06 03:00:00,4386.0,-67.0,5418.0,-79.0,1053.0,1.0,4.045504396802627,0.0576320790910434,57.14,3.200000000000003,21171.0,129.0
2015-01-06 04:00:00,4453.0,-136.0,5497.0,-256.0,1052.0,36.0,3.987872317711584,0.009499931741904,53.94,0.509999999999998,21042.0,-576.0
2015-01-06 05:00:00,4589.0,-229.0,5753.0,-401.0,1016.0,693.0,3.97837238596968,-0.05904902885279961,53.43,-3.25,21618.0,-1815.0
2015-01-06 06:00:00,4818.0,-44.0,6154.0,-373.0,323.0,306.0,4.03742141482248,-0.1134609983598791,56.68,-6.810000000000002,23433.0,-2452.0
2015-01-06 07:00:00,4862.0,-281.0,6527.0,-247.0,17.0,17.0,4.150882413182359,-0.05007188409800012,63.49,-3.259999999999998,25885.0,-2571.0
2015-01-06 08:00:00,5143.0,301.0,6774.0,-199.0,0.0,0.0,4.200954297280359,-0.09046358852276715,66.75,-6.319999999999993,28456.0,-1252.0
2015-01-06 09:00:00,4842.0,238.0,6973.0,-128.0,0.0,0.0,4.291417885803126,-0.07739685489852555,73.07,-5.88000000000001,29708.0,-1179.0
2015-01-06 10:00:00,4604.0,129.0,7101.0,-97.0,0.0,0.0,4.3688147407016515,0.03926631267297509,78.95,3.0400000000000063,30887.0,-522.0
2015-01-06 11:00:00,4475.0,99.0,7198.0,-17.0,0.0,0.0,4.3295484280286765,0.037446500882781564,75.91,2.789999999999992,31409.0,-538.0
2015-01-06 12:00:00,4376.0,-136.0,7215.0,5.0,0.0,0.0,4.292101927145895,0.07230014756684522,73.12,5.1000000000000085,31947.0,-131.0
2015-01-06 13:00:00,4512.0,334.0,7210.0,51.0,0.0,0.0,4.21980177957905,0.020046702949080952,68.02,1.3499999999999943,32078.0,885.0
2015-01-06 14:00:00,4178.0,143.0,7159.0,92.0,0.0,0.0,4.199755076629969,0.024137794279131874,66.67,1.5900000000000034,31193.0,651.0
2015-01-06 15:00:00,4035.0,214.0,7067.0,237.0,0.0,-95.0,4.175617282350837,-0.015551464506804002,65.08,-1.019999999999996,30542.0,-49.0
2015-01-06 16:00:00,3821.0,-238.0,6830.0,-43.0,95.0,90.0,4.191168746857641,-0.08549737215841446,66.1,-5.900000000000006,30591.0,-208.0
2015-01-06 17:00:00,4059.0,-413.0,6873.0,-227.0,5.0,5.0,4.276666119016055,-0.08770558041910537,72.0,-6.599999999999994,30799.0,318.0
2015-01-06 18:00:00,4472.0,-81.0,7100.0,-72.0,0.0,0.0,4.364371699435161,-0.032297211975590656,78.6,-2.5800000000000125,30481.0,334.0
2015-01-06 19:00:00,4553.0,63.0,7172.0,-22.0,0.0,0.0,4.396668911410751,-0.005772908005722499,81.18,-0.46999999999999886,30147.0,27.0
2015-01-06 20:00:00,4490.0,-174.0,7194.0,-70.0,0.0,0.0,4.402441819416474,0.03768851341304913,81.65,3.0200000000000102,30120.0,-627.0
2015-01-06 21:00:00,4664.0,-20.0,7264.0,-15.0,0.0,0.0,4.364753306003425,0.07155788503615845,78.63,5.429999999999993,30747.0,769.0
2015-01-06 22:00:00,4684.0,-44.0,7279.0,52.0,0.0,0.0,4.293195420967266,0.01016073550033525,73.2,0.7400000000000091,29978.0,2557.0
2015-01-06 23:00:00,4728.0,69.0,7227.0,-769.0,0.0,0.0,4.283034685466931,0.07476637692651611,72.46,5.219999999999999,27421.0,-3097.0
2015-01-07 00:00:00,4659.0,460.0,7996.0,158.0,0.0,-137.0,4.208268308540415,0.04673249677799074,67.24,3.069999999999993,30518.0,2034.0
2015-01-07 01:00:00,4199.0,-249.0,7838.0,-210.0,137.0,-345.0,4.161535811762424,0.03246781348193828,64.17,2.0500000000000043,28484.0,1458.0
2015-01-07 02:00:00,4448.0,291.0,8048.0,211.0,482.0,-265.0,4.129067998280486,0.0001609917092739721,62.12,0.00999999999999801,27026.0,778.0
2015-01-07 03:00:00,4157.0,156.0,7837.0,10.0,747.0,-98.0,4.128907006571212,0.03372945804521965,62.11,2.0600000000000023,26248.0,410.0
2015-01-07 04:00:00,4001.0,-218.0,7827.0,-83.0,845.0,145.0,4.095177548525992,-0.039668957005438266,60.05,-2.4299999999999997,25838.0,-183.0
2015-01-07 05:00:00,4219.0,-119.0,7910.0,54.0,700.0,491.0,4.1348465055314305,-0.11379158345767593,62.48,-7.530000000000008,26021.0,-971.0
2015-01-07 06:00:00,4338.0,-616.0,7856.0,1.0,209.0,209.0,4.248638088989106,-0.07151314196668768,70.01,-5.189999999999998,26992.0,-1633.0
2015-01-07 07:00:00,4954.0,-493.0,7855.0,-127.0,0.0,0.0,4.320151230955794,-0.10229731821700305,75.2,-8.099999999999994,28625.0,-2390.0
2015-01-07 08:00:00,5447.0,-434.0,7982.0,-9.0,0.0,0.0,4.422448549172797,-0.11165518838143385,83.3,-9.840000000000003,31015.0,-2261.0
2015-01-07 09:00:00,5881.0,-195.0,7991.0,12.0,0.0,0.0,4.534103737554231,-0.07555635370671254,93.14,-7.310000000000002,33276.0,-945.0
2015-01-07 10:00:00,6076.0,350.0,7979.0,-3.0,0.0,0.0,4.609660091260944,0.05399532517669137,100.45,5.280000000000001,34221.0,-575.0
2015-01-07 11:00:00,5726.0,143.0,7982.0,-23.0,0.0,0.0,4.555664766084252,0.11031128155004577,95.17,9.939999999999998,34796.0,-739.0
2015-01-07 12:00:00,5583.0,-54.0,8005.0,30.0,0.0,0.0,4.445353484534206,0.04475046428738949,85.23,3.730000000000004,35535.0,-217.0
2015-01-07 13:00:00,5637.0,-47.0,7975.0,136.0,0.0,0.0,4.400603020246817,0.05303843912803696,81.5,4.209999999999994,35752.0,147.0
2015-01-07 14:00:00,5684.0,-414.0,7839.0,57.0,0.0,0.0,4.34756458111878,0.008836964590050123,77.29,0.6800000000000068,35605.0,-415.0
2015-01-07 15:00:00,6098.0,-144.0,7782.0,-25.0,0.0,0.0,4.33872761652873,-0.007023962280440443,76.61,-0.5400000000000063,36020.0,-46.0
2015-01-07 16:00:00,6242.0,186.0,7807.0,-59.0,0.0,0.0,4.34575157880917,-0.03013122110422195,77.15,-2.3599999999999994,36066.0,-129.0
2015-01-07 17:00:00,6056.0,217.0,7866.0,-192.0,0.0,0.0,4.375882799913392,-0.13552600626022482,79.51,-11.539999999999992,36195.0,456.0
2015-01-07 18:00:00,5839.0,-638.0,8058.0,-71.0,0.0,0.0,4.511408806173617,-0.0455160671864796,91.05,-4.240000000000009,35739.0,551.0
2015-01-07 19:00:00,6477.0,161.0,8129.0,-34.0,0.0,0.0,4.556924873360097,0.043321880897496,95.29,4.040000000000006,35188.0,718.0
2015-01-07 20:00:00,6316.0,435.0,8163.0,161.0,0.0,0.0,4.513602992462601,0.046775756096254284,91.25,4.170000000000002,34470.0,754.0
2015-01-07 21:00:00,5881.0,96.0,8002.0,149.0,0.0,-6.0,4.466827236366346,0.10819717949886076,87.08,8.929999999999993,33716.0,1019.0
2015-01-07 22:00:00,5785.0,266.0,7853.0,252.0,6.0,-131.0,4.358630056867486,0.04020904528257496,78.15,3.0800000000000125,32697.0,2220.0
2015-01-07 23:00:00,5519.0,1341.0,7601.0,321.0,137.0,-261.0,4.318421011584911,0.018011239583351824,75.07,1.3399999999999892,30477.0,3689.0
2015-01-08 00:00:00,4178.0,266.0,7280.0,506.0,398.0,6.0,4.300409772001559,0.037870749950264404,73.73,2.740000000000009,26788.0,1642.0
2015-01-08 01:00:00,3912.0,194.0,6774.0,425.0,392.0,-564.0,4.262539022051294,0.038629255474550206,70.99,2.6899999999999977,25146.0,1257.0
