date_time,temp,date,time,weekday,month,year,temp_deseasoned1,deseasoned_24hr_smooth,deseasoned_weekly_smooth
2015-08-10 00:00:00,75.72200000000005,2015-08-10,00:00:00,Monday,August,2015,3.5891999999999626,-1.9911321428571398,-0.468853571428573
2015-08-10 01:00:00,74.17760000000004,2015-08-10,01:00:00,Monday,August,2015,3.063600000000008,-1.5190821428571362,-0.48269642857142986
2015-08-10 02:00:00,72.86000000000007,2015-08-10,02:00:00,Monday,August,2015,2.66400000000003,-1.0948821428571354,-0.4970964285714299
2015-08-10 03:00:00,71.96720000000002,2015-08-10,03:00:00,Monday,August,2015,2.42999999999995,-0.6784821428571425,-0.512675000000002
2015-08-10 04:00:00,70.77920000000006,2015-08-10,04:00:00,Monday,August,2015,2.0375999999999976,-0.2803821428571431,-0.524867857142859
2015-08-10 05:00:00,69.58760000000001,2015-08-10,05:00:00,Monday,August,2015,1.4111999999999796,0.09416785714285385,-0.5475821428571455
2015-08-10 06:00:00,68.82079999999993,2015-08-10,06:00:00,Monday,August,2015,0.7667999999999751,0.331117857142857,-0.5692464285714313
2015-08-10 07:00:00,68.56520000000015,2015-08-10,07:00:00,Monday,August,2015,-0.6191999999999638,0.6002178571428569,-0.599353571428574
2015-08-10 08:00:00,69.98359999999997,2015-08-10,08:00:00,Monday,August,2015,1.0259999999998968,0.9104178571428504,-0.6185535714285756
2015-08-10 09:00:00,72.16052000000009,2015-08-10,09:00:00,Monday,August,2015,1.3597200000000242,1.0147299999999955,-0.6337528571428609
2015-08-10 10:00:00,76.54639999999998,2015-08-10,10:00:00,Monday,August,2015,0.44939999999986924,1.072879999999986,-0.6535778571428608
2015-08-10 11:00:00,79.65680000000009,2015-08-10,11:00:00,Monday,August,2015,5.73840000000007,1.5141799999999914,-0.6378707142857172
2015-08-10 12:00:00,83.4728,2015-08-10,12:00:00,Monday,August,2015,7.45199999999987,1.9868299999999792,-0.6061350000000038
2015-08-10 13:00:00,84.70040000000003,2015-08-10,13:00:00,Monday,August,2015,3.6647999999999854,2.126929999999978,-0.6015921428571475
2015-08-10 14:00:00,87.21320000000006,2015-08-10,14:00:00,Monday,August,2015,4.474799999999988,2.3223799999999737,-0.5839564285714335
2015-08-10 15:00:00,88.64959999999996,2015-08-10,15:00:00,Monday,August,2015,5.147999999999911,2.5614799999999716,-0.5562492857142912
2015-08-10 16:00:00,88.84400000000008,2015-08-10,16:00:00,Monday,August,2015,5.3352000000001,2.7771799999999787,-0.5208064285714334
2015-08-10 17:00:00,88.93039999999998,2015-08-10,17:00:00,Monday,August,2015,5.090399999999946,2.8550299999999784,-0.47484214285714765
2015-08-10 18:00:00,88.04120000000003,2015-08-10,18:00:00,Monday,August,2015,4.064400000000063,2.9387299999999854,-0.42881357142857573
2015-08-10 19:00:00,87.13039999999998,2015-08-10,19:00:00,Monday,August,2015,3.819599999999909,3.0092299999999796,-0.3831278571428619
2015-08-10 20:00:00,84.96319999999997,2015-08-10,20:00:00,Monday,August,2015,2.865599999999972,3.071329999999982,-0.33611357142857706
2015-08-10 21:00:00,82.49720000000005,2015-08-10,21:00:00,Monday,August,2015,1.9619999999999607,3.0921799999999795,-0.2986564285714344
2015-08-10 22:00:00,80.39840000000007,2015-08-10,22:00:00,Monday,August,2015,2.0807999999999964,3.053329999999976,-0.2753635714285775
2015-08-10 23:00:00,78.39320000000002,2015-08-10,23:00:00,Monday,August,2015,1.5371999999998849,2.975479999999967,-0.25852071428572143
2015-08-11 00:00:00,77.46440000000007,2015-08-11,00:00:00,Tuesday,August,2015,1.7424000000000177,2.898529999999969,-0.24757071428572167
2015-08-11 01:00:00,75.67880000000014,2015-08-11,01:00:00,Tuesday,August,2015,1.5012000000000967,2.833429999999973,-0.24214928571429287
2015-08-11 02:00:00,75.14600000000004,2015-08-11,02:00:00,Tuesday,August,2015,2.285999999999973,2.8176799999999704,-0.23608500000000734
2015-08-11 03:00:00,74.78240000000005,2015-08-11,03:00:00,Tuesday,August,2015,2.815200000000033,2.833729999999974,-0.23507785714286444
2015-08-11 04:00:00,73.48999999999992,2015-08-11,04:00:00,Tuesday,August,2015,2.710799999999864,2.861779999999968,-0.23424214285715084
2015-08-11 05:00:00,72.63320000000002,2015-08-11,05:00:00,Tuesday,August,2015,3.0456000000000074,2.929879999999969,-0.23164928571429358
2015-08-11 06:00:00,71.7440000000001,2015-08-11,06:00:00,Tuesday,August,2015,2.9232000000001648,3.0197299999999774,-0.22018857142857803
2015-08-11 07:00:00,71.69720000000007,2015-08-11,07:00:00,Tuesday,August,2015,3.1319999999999197,3.1760299999999724,-0.205274285714293
2015-08-11 08:00:00,73.4396000000001,2015-08-11,08:00:00,Tuesday,August,2015,3.456000000000131,3.277279999999982,-0.1859977551020469
2015-08-11 09:00:00,76.00280000000005,2015-08-11,09:00:00,Tuesday,August,2015,3.8422799999999597,3.3807199999999793,-0.15468775510204716
2015-08-11 10:00:00,79.484,2015-08-11,10:00:00,Tuesday,August,2015,2.9376000000000175,3.4843949999999855,-0.11518418367347605
2015-08-11 11:00:00,82.41440000000007,2015-08-11,11:00:00,Tuesday,August,2015,2.7575999999999823,3.360194999999982,-0.061171938775517375
2015-08-11 12:00:00,84.99920000000003,2015-08-11,12:00:00,Tuesday,August,2015,1.5264000000000237,3.1132949999999884,-0.03882193877551719
2015-08-11 13:00:00,86.43200000000013,2015-08-11,13:00:00,Tuesday,August,2015,1.7316000000000997,3.032744999999993,-0.008350510204087397
2015-08-11 14:00:00,88.08800000000015,2015-08-11,14:00:00,Tuesday,August,2015,0.8748000000000928,2.8827449999999977,0.015456632653055635
2015-08-11 15:00:00,88.67120000000006,2015-08-11,15:00:00,Tuesday,August,2015,0.021600000000091768,2.669145000000005,0.037442346938770785
2015-08-11 16:00:00,89.09960000000004,2015-08-11,16:00:00,Tuesday,August,2015,0.2555999999999585,2.4574949999999993,0.056385204081627345
2015-08-11 17:00:00,88.28960000000009,2015-08-11,17:00:00,Tuesday,August,2015,-0.640799999999885,2.218695000000006,0.0634137755101994
2015-08-11 18:00:00,86.7920000000001,2015-08-11,18:00:00,Tuesday,August,2015,-1.2491999999999308,1.9972950000000065,0.06600663265305726
2015-08-11 19:00:00,86.0216,2015-08-11,19:00:00,Tuesday,August,2015,-1.1087999999999738,1.7919450000000114,0.0649137755102003
2015-08-11 20:00:00,84.39440000000002,2015-08-11,20:00:00,Tuesday,August,2015,-0.5687999999999533,1.6488450000000145,0.06274948979591523
2015-08-11 21:00:00,82.33159999999998,2015-08-11,21:00:00,Tuesday,August,2015,-0.1656000000000688,1.5601950000000133,0.06444234693877139
2015-08-11 22:00:00,80.80160000000005,2015-08-11,22:00:00,Tuesday,August,2015,0.403199999999984,1.4902950000000128,0.06767806122448523
2015-08-11 23:00:00,79.42280000000002,2015-08-11,23:00:00,Tuesday,August,2015,1.029600000000002,1.4691450000000177,0.08188520408162822
2015-08-12 00:00:00,78.27080000000005,2015-08-12,00:00:00,Wednesday,August,2015,0.8063999999999822,1.4301450000000162,0.09647806122448511
2015-08-12 01:00:00,77.00360000000002,2015-08-12,01:00:00,Wednesday,August,2015,1.3247999999998825,1.4227950000000071,0.11443520408162791
2015-08-12 02:00:00,76.20439999999998,2015-08-12,02:00:00,Wednesday,August,2015,1.058399999999935,1.3716450000000056,0.13427806122448413
2015-08-12 03:00:00,75.08120000000005,2015-08-12,03:00:00,Wednesday,August,2015,0.29879999999999995,1.2667950000000043,0.15279234693877053
2015-08-12 04:00:00,73.4648,2015-08-12,04:00:00,Wednesday,August,2015,-0.02519999999992706,1.152795000000013,0.17302091836734218
2015-08-12 05:00:00,72.90319999999998,2015-08-12,05:00:00,Wednesday,August,2015,0.2699999999999676,1.0371450000000113,0.19579948979591347
2015-08-12 06:00:00,72.3092,2015-08-12,06:00:00,Wednesday,August,2015,0.5651999999999049,0.9388950000000005,0.21039591836734148
2015-08-12 07:00:00,71.55320000000009,2015-08-12,07:00:00,Wednesday,August,2015,-0.14399999999997704,0.8023950000000047,0.21723163265305676
2015-08-12 08:00:00,72.61160000000002,2015-08-12,08:00:00,Wednesday,August,2015,-0.828000000000074,0.6238949999999962,0.2137479591836689
2015-08-12 09:00:00,75.64639999999999,2015-08-12,09:00:00,Wednesday,August,2015,-0.35640000000006467,0.44894999999999524,0.19954438775509728
2015-08-12 10:00:00,79.77560000000005,2015-08-12,10:00:00,Wednesday,August,2015,0.29160000000005937,0.33869999999999695,0.17844795918366946
2015-08-12 11:00:00,83.01200000000007,2015-08-12,11:00:00,Wednesday,August,2015,0.5975999999999999,0.2486999999999977,0.14297142857142484
2015-08-12 12:00:00,85.67239999999998,2015-08-12,12:00:00,Wednesday,August,2015,0.6731999999999516,0.2131499999999947,0.13084285714285343
2015-08-12 13:00:00,86.95759999999996,2015-08-12,13:00:00,Wednesday,August,2015,0.5255999999998267,0.1628999999999833,0.11704285714285251
2015-08-12 14:00:00,87.87199999999994,2015-08-12,14:00:00,Wednesday,August,2015,-0.21600000000020714,0.11744999999997081,0.09964285714285187
2015-08-12 15:00:00,89.20400000000004,2015-08-12,15:00:00,Wednesday,August,2015,0.5327999999999804,0.13874999999996618,0.07872857142856558
2015-08-12 16:00:00,89.38040000000008,2015-08-12,16:00:00,Wednesday,August,2015,0.2808000000000419,0.13979999999996964,0.0570428571428521
2015-08-12 17:00:00,88.49480000000004,2015-08-12,17:00:00,Wednesday,August,2015,0.2051999999999481,0.1750499999999627,0.03023571428570853
2015-08-12 18:00:00,87.9476,2015-08-12,18:00:00,Wednesday,August,2015,1.1555999999998932,0.27524999999995536,0.03473571428570743
2015-08-12 19:00:00,85.96759999999996,2015-08-12,19:00:00,Wednesday,August,2015,-0.05400000000004468,0.3191999999999524,0.05348571428570687
2015-08-12 20:00:00,84.54560000000002,2015-08-12,20:00:00,Wednesday,August,2015,0.1512000000000029,0.3491999999999506,0.07692857142856453
2015-08-12 21:00:00,83.2136000000001,2015-08-12,21:00:00,Wednesday,August,2015,0.8820000000001187,0.3928499999999584,0.10064999999999424
2015-08-12 22:00:00,81.62599999999998,2015-08-12,22:00:00,Wednesday,August,2015,0.8243999999999261,0.41039999999995597,0.1305428571428515
2015-08-12 23:00:00,80.17160000000001,2015-08-12,23:00:00,Wednesday,August,2015,0.7487999999999886,0.3986999999999554,0.15797142857142304
2015-08-13 00:00:00,78.98359999999997,2015-08-13,00:00:00,Thursday,August,2015,0.7127999999999162,0.3947999999999527,0.18503571428570828
2015-08-13 01:00:00,78.18440000000005,2015-08-13,01:00:00,Thursday,August,2015,1.1808000000000334,0.38879999999995896,0.21663749999999365
2015-08-13 02:00:00,77.03599999999997,2015-08-13,02:00:00,Thursday,August,2015,0.8315999999999946,0.37934999999996144,0.2614660714285654
2015-08-13 03:00:00,75.97760000000002,2015-08-13,03:00:00,Thursday,August,2015,0.8963999999999714,0.40424999999996025,0.30631607142856576
2015-08-13 04:00:00,74.62760000000003,2015-08-13,04:00:00,Thursday,August,2015,1.1628000000000327,0.4537499999999586,0.3464732142857086
2015-08-13 05:00:00,73.36759999999995,2015-08-13,05:00:00,Thursday,August,2015,0.4643999999999693,0.4618499999999586,0.3877017857142801
2015-08-13 06:00:00,72.85640000000019,2015-08-13,06:00:00,Thursday,August,2015,0.5472000000001884,0.4610999999999705,0.42263035714285363
2015-08-13 07:00:00,72.43159999999997,2015-08-13,07:00:00,Thursday,August,2015,0.8783999999998855,0.5036999999999647,0.4608160714285663
2015-08-13 08:00:00,73.28840000000008,2015-08-13,08:00:00,Thursday,August,2015,0.6768000000000569,0.5663999999999701,0.5003089285714237
2015-08-13 09:00:00,75.32600000000002,2015-08-13,09:00:00,Thursday,August,2015,-0.3203999999999638,0.5678999999999744,0.5379374999999954
2015-08-13 10:00:00,77.20160000000004,2015-08-13,10:00:00,Thursday,August,2015,-2.5740000000000123,0.4484999999999714,0.5672946428571376
2015-08-13 11:00:00,79.96640000000005,2015-08-13,11:00:00,Thursday,August,2015,-3.0456000000000216,0.2966999999999705,0.5472160714285658
2015-08-13 12:00:00,81.89240000000005,2015-08-13,12:00:00,Thursday,August,2015,-3.77999999999993,0.11114999999997544,0.5267732142857084
2015-08-13 13:00:00,82.5908,2015-08-13,13:00:00,Thursday,August,2015,-4.366799999999955,-0.09270000000001548,0.5005660714285655
2015-08-13 14:00:00,83.77520000000001,2015-08-13,14:00:00,Thursday,August,2015,-4.096799999999931,-0.25440000000000396,0.47438035714285076
2015-08-13 15:00:00,85.92440000000003,2015-08-13,15:00:00,Thursday,August,2015,-3.279600000000002,-0.4132500000000032,0.45222321428570733
2015-08-13 16:00:00,86.10080000000008,2015-08-13,16:00:00,Thursday,August,2015,-3.279600000000002,-0.5616000000000051,0.4348446428571358
2015-08-13 17:00:00,84.34039999999995,2015-08-13,17:00:00,Thursday,August,2015,-4.154400000000095,-0.7432500000000068,0.4194160714285638
2015-08-13 18:00:00,83.8976000000001,2015-08-13,18:00:00,Thursday,August,2015,-4.049999999999898,-0.9601499999999982,0.3820660714285641
2015-08-13 19:00:00,83.09840000000004,2015-08-13,19:00:00,Thursday,August,2015,-2.869199999999921,-1.077449999999993,0.3325017857142791
2015-08-13 20:00:00,81.79160000000007,2015-08-13,20:00:00,Thursday,August,2015,-2.753999999999948,-1.198499999999991,0.28278749999999353
2015-08-13 21:00:00,79.5272,2015-08-13,21:00:00,Thursday,August,2015,-3.6864000000001056,-1.3888500000000004,0.22630178571427875
2015-08-13 22:00:00,77.46440000000007,2015-08-13,22:00:00,Thursday,August,2015,-4.161599999999908,-1.5965999999999934,0.1619517857142791
2015-08-13 23:00:00,76.02800000000008,2015-08-13,23:00:00,Thursday,August,2015,-4.143599999999935,-1.8004499999999901,0.09781249999999385
2015-08-14 00:00:00,74.73560000000003,2015-08-14,00:00:00,Friday,August,2015,-4.247999999999934,-2.007149999999984,0.027933928571422954
2015-08-14 01:00:00,73.04000000000002,2015-08-14,01:00:00,Friday,August,2015,-5.144400000000033,-2.270699999999987,-0.04706071428572037
2015-08-14 02:00:00,72.25520000000007,2015-08-14,02:00:00,Friday,August,2015,-4.7807999999999,-2.5045499999999823,-0.13800357142857686
2015-08-14 03:00:00,71.70080000000007,2015-08-14,03:00:00,Friday,August,2015,-4.276799999999952,-2.720099999999979,-0.22018214285714843
2015-08-14 04:00:00,69.77479999999998,2015-08-14,04:00:00,Friday,August,2015,-4.852800000000045,-2.9707499999999825,-0.30381785714286313
2015-08-14 05:00:00,68.44639999999998,2015-08-14,05:00:00,Friday,August,2015,-4.9211999999999705,-3.19514999999998,-0.3931750000000063
2015-08-14 06:00:00,67.79120000000003,2015-08-14,06:00:00,Friday,August,2015,-5.065200000000161,-3.4289999999999945,-0.4769607142857225
2015-08-14 07:00:00,66.98840000000007,2015-08-14,07:00:00,Friday,August,2015,-5.443199999999905,-3.6923999999999855,-0.5640035714285788
2015-08-14 08:00:00,67.67960000000011,2015-08-14,08:00:00,Friday,August,2015,-5.608799999999974,-3.954299999999987,-0.6522892857142931
2015-08-14 09:00:00,70.06280000000011,2015-08-14,09:00:00,Friday,August,2015,-5.263199999999912,-4.1602499999999845,-0.7305892857142932
2015-08-14 10:00:00,74.29640000000009,2015-08-14,10:00:00,Friday,August,2015,-2.905199999999951,-4.1740499999999825,-0.79558214285715
2015-08-14 11:00:00,76.87039999999998,2015-08-14,11:00:00,Friday,August,2015,-3.0960000000000747,-4.176149999999985,-0.7996035714285787
2015-08-14 12:00:00,78.50480000000002,2015-08-14,12:00:00,Friday,August,2015,-3.3876000000000346,-4.159799999999989,-0.8166607142857215
2015-08-14 13:00:00,79.26080000000005,2015-08-14,13:00:00,Friday,August,2015,-3.3299999999999557,-4.1165999999999885,-0.8309535714285781
2015-08-14 14:00:00,80.87360000000008,2015-08-14,14:00:00,Friday,August,2015,-2.901599999999931,-4.066799999999989,-0.8433821428571484
2015-08-14 15:00:00,81.60080000000008,2015-08-14,15:00:00,Friday,August,2015,-4.323599999999956,-4.110299999999987,-0.8576535714285762
2015-08-14 16:00:00,82.25600000000003,2015-08-14,16:00:00,Friday,August,2015,-3.844800000000049,-4.133849999999989,-0.874346428571434
2015-08-14 17:00:00,81.47120000000007,2015-08-14,17:00:00,Friday,August,2015,-2.8691999999998785,-4.08029999999998,-0.8648892857142908
2015-08-14 18:00:00,81.11120000000008,2015-08-14,18:00:00,Friday,August,2015,-2.7864000000000146,-4.027649999999984,-0.8529142857142905
2015-08-14 19:00:00,79.19240000000012,2015-08-14,19:00:00,Friday,August,2015,-3.9059999999999206,-4.070849999999985,-0.8449928571428615
2015-08-14 20:00:00,77.8100000000001,2015-08-14,20:00:00,Friday,August,2015,-3.981599999999972,-4.121999999999986,-0.8598428571428611
2015-08-14 21:00:00,75.5420000000001,2015-08-14,21:00:00,Friday,August,2015,-3.9851999999998924,-4.134449999999977,-0.8769000000000032
2015-08-14 22:00:00,73.41079999999995,2015-08-14,22:00:00,Friday,August,2015,-4.053600000000117,-4.129949999999986,-0.8968821428571468
2015-08-14 23:00:00,72.11480000000013,2015-08-14,23:00:00,Friday,August,2015,-3.9131999999999465,-4.120349999999986,-0.9230000000000042
2015-08-15 00:00:00,71.02040000000011,2015-08-15,00:00:00,Saturday,August,2015,-3.715199999999925,-4.098149999999985,-0.9485857142857176
2015-08-15 01:00:00,70.36880000000005,2015-08-15,01:00:00,Saturday,August,2015,-2.6711999999999705,-3.995099999999983,-0.9695642857142888
2015-08-15 02:00:00,69.9260000000001,2015-08-15,02:00:00,Saturday,August,2015,-2.3291999999999717,-3.892949999999986,-0.9826785714285743
2015-08-15 03:00:00,68.92520000000013,2015-08-15,03:00:00,Saturday,August,2015,-2.7755999999999403,-3.8303999999999854,-1.0010428571428593
2015-08-15 04:00:00,68.35280000000014,2015-08-15,04:00:00,Saturday,August,2015,-1.4219999999998407,-3.687449999999977,-1.0116071428571438
2015-08-15 05:00:00,68.09360000000015,2015-08-15,05:00:00,Saturday,August,2015,-0.35279999999983147,-3.4970999999999712,-1.0184428571428565
2015-08-15 06:00:00,67.69040000000007,2015-08-15,06:00:00,Saturday,August,2015,-0.10079999999996403,-3.290249999999963,-1.0114714285714277
2015-08-15 07:00:00,67.7012000000001,2015-08-15,07:00:00,Saturday,August,2015,0.7128000000000299,-3.0337499999999658,-1.020557142857142
2015-08-15 08:00:00,67.76600000000002,2015-08-15,08:00:00,Saturday,August,2015,0.08639999999991232,-2.7964499999999703,-1.0192499999999995
2015-08-15 09:00:00,68.87120000000007,2015-08-15,09:00:00,Saturday,August,2015,-1.1916000000000366,-2.626799999999976,-0.9931438775510202
2015-08-15 10:00:00,71.13200000000002,2015-08-15,10:00:00,Saturday,August,2015,-3.1644000000000716,-2.637599999999981,-0.9907224489795917
2015-08-15 11:00:00,73.57640000000012,2015-08-15,11:00:00,Saturday,August,2015,-3.293999999999855,-2.6458499999999714,-0.9924438775510196
2015-08-15 12:00:00,75.42320000000015,2015-08-15,12:00:00,Saturday,August,2015,-3.0815999999998667,-2.6330999999999647,-0.9764795918367325
2015-08-15 13:00:00,76.54640000000009,2015-08-15,13:00:00,Saturday,August,2015,-2.714399999999955,-2.6074499999999645,-0.9557581632653035
2015-08-15 14:00:00,77.92520000000012,2015-08-15,14:00:00,Saturday,August,2015,-2.948399999999964,-2.6093999999999657,-0.9384438775510172
2015-08-15 15:00:00,78.06560000000006,2015-08-15,15:00:00,Saturday,August,2015,-3.5352000000000174,-2.5765499999999686,-0.9299795918367321
2015-08-15 16:00:00,78.61640000000007,2015-08-15,16:00:00,Saturday,August,2015,-3.639599999999959,-2.5679999999999645,-0.9155153061224461
2015-08-15 17:00:00,77.76319999999996,2015-08-15,17:00:00,Saturday,August,2015,-3.708000000000112,-2.6029499999999746,-0.9083010204081609
2015-08-15 18:00:00,77.07560000000007,2015-08-15,18:00:00,Saturday,August,2015,-4.0356000000000165,-2.6549999999999745,-0.9182403061224468
2015-08-15 19:00:00,76.65080000000006,2015-08-15,19:00:00,Saturday,August,2015,-2.5416000000000594,-2.5981499999999804,-0.9243403061224471
2015-08-15 20:00:00,75.23960000000008,2015-08-15,20:00:00,Saturday,August,2015,-2.5704000000000207,-2.5393499999999825,-0.9156188775510191
2015-08-15 21:00:00,72.39920000000005,2015-08-15,21:00:00,Saturday,August,2015,-3.142800000000051,-2.5042499999999888,-0.9080331632653056
2015-08-15 22:00:00,71.07080000000003,2015-08-15,22:00:00,Saturday,August,2015,-2.339999999999918,-2.4328499999999806,-0.8807438775510189
2015-08-15 23:00:00,68.25500000000008,2015-08-15,23:00:00,Saturday,August,2015,-3.8598000000000496,-2.430624999999985,-0.8579260204081616
2015-08-16 00:00:00,67.87760000000003,2015-08-16,00:00:00,Sunday,August,2015,-3.1428000000000793,-2.4067749999999912,-0.8256760204081628
2015-08-16 01:00:00,66.76880000000007,2015-08-16,01:00:00,Sunday,August,2015,-3.59999999999998,-2.4454749999999916,-0.7979045918367337
2015-08-16 02:00:00,65.54480000000004,2015-08-16,02:00:00,Sunday,August,2015,-4.381200000000064,-2.5309749999999958,-0.7792403061224484
2015-08-16 03:00:00,64.76000000000008,2015-08-16,03:00:00,Sunday,August,2015,-4.1652000000000555,-2.5888750000000003,-0.7590117346938781
2015-08-16 04:00:00,63.67640000000003,2015-08-16,04:00:00,Sunday,August,2015,-4.676400000000115,-2.724475000000012,-0.7421045918367358
2015-08-16 05:00:00,63.20120000000011,2015-08-16,05:00:00,Sunday,August,2015,-4.892400000000045,-2.913625000000021,-0.7261188775510221
2015-08-16 06:00:00,63.0716,2015-08-16,06:00:00,Sunday,August,2015,-4.618800000000071,-3.101875000000026,-0.7243260204081649
2015-08-16 07:00:00,63.0932,2015-08-16,07:00:00,Sunday,August,2015,-4.6080000000000965,-3.3235750000000306,-0.7096260204081656
2015-08-16 08:00:00,63.935600000000036,2015-08-16,08:00:00,Sunday,August,2015,-3.830399999999983,-3.4867750000000264,-0.694218877551023
2015-08-16 09:00:00,67.58959999999999,2015-08-16,09:00:00,Sunday,August,2015,-1.2816000000000827,-3.4905250000000283,-0.6950392857142885
2015-08-16 10:00:00,69.79639999999998,2015-08-16,10:00:00,Sunday,August,2015,-1.335600000000042,-3.414325000000027,-0.6973571428571466
2015-08-16 11:00:00,74.49800000000002,2015-08-16,11:00:00,Sunday,August,2015,0.9215999999998985,-3.2386750000000375,-0.6629857142857182
2015-08-16 12:00:00,77.26640000000005,2015-08-16,12:00:00,Sunday,August,2015,1.8431999999998965,-3.033475000000047,-0.6288500000000055
2015-08-16 13:00:00,78.88279999999997,2015-08-16,13:00:00,Sunday,August,2015,2.336399999999884,-2.823025000000054,-0.6167428571428635
2015-08-16 14:00:00,81.83840000000009,2015-08-16,14:00:00,Sunday,August,2015,3.913199999999975,-2.5371250000000565,-0.5921642857142927
2015-08-16 15:00:00,82.70960000000005,2015-08-16,15:00:00,Sunday,August,2015,4.643999999999991,-2.1963250000000563,-0.5610071428571496
2015-08-16 16:00:00,82.64839999999995,2015-08-16,16:00:00,Sunday,August,2015,4.031999999999883,-1.8766750000000627,-0.537950000000007
2015-08-16 17:00:00,82.70240000000013,2015-08-16,17:00:00,Sunday,August,2015,4.93920000000017,-1.5163750000000509,-0.5277285714285772
2015-08-16 18:00:00,81.52520000000001,2015-08-16,18:00:00,Sunday,August,2015,4.449599999999947,-1.1628250000000524,-0.5134785714285769
2015-08-16 19:00:00,80.7296,2015-08-16,19:00:00,Sunday,August,2015,4.078799999999944,-0.8869750000000524,-0.5018642857142918
2015-08-16 20:00:00,79.09160000000007,2015-08-16,20:00:00,Sunday,August,2015,3.8519999999999897,-0.6193750000000519,-0.4871214285714342
2015-08-16 21:00:00,77.13680000000005,2015-08-16,21:00:00,Sunday,August,2015,4.7376000000000005,-0.29102500000004977,-0.46762142857143435
2015-08-16 22:00:00,75.18919999999993,2015-08-16,22:00:00,Sunday,August,2015,4.118399999999895,-0.021925000000057555,-0.461042857142864
2015-08-16 23:00:00,74.05160000000005,2015-08-16,23:00:00,Sunday,August,2015,5.7965999999999696,0.3804249999999432,-0.446810714285722
2015-08-17 00:00:00,73.51160000000002,2015-08-17,00:00:00,Monday,August,2015,5.633999999999986,0.746124999999946,-0.4346392857142933
2015-08-17 01:00:00,72.58280000000009,2015-08-17,01:00:00,Monday,August,2015,5.814000000000021,1.138374999999946,-0.41826785714286463
2015-08-17 02:00:00,72.16880000000006,2015-08-17,02:00:00,Monday,August,2015,6.624000000000024,1.5969249999999497,-0.3946964285714361
2015-08-17 03:00:00,71.88800000000015,2015-08-17,03:00:00,Monday,August,2015,7.128000000000071,2.067474999999955,-0.36673214285714967
2015-08-17 04:00:00,70.99519999999998,2015-08-17,04:00:00,Monday,August,2015,7.318799999999953,2.567274999999958,-0.3352964285714356
2015-08-17 05:00:00,70.26799999999999,2015-08-17,05:00:00,Monday,August,2015,7.06679999999988,3.065574999999954,-0.3016321428571505
2015-08-17 06:00:00,69.70280000000005,2015-08-17,06:00:00,Monday,August,2015,6.631200000000057,3.53432499999996,-0.26672500000000715
2015-08-17 07:00:00,69.05600000000007,2015-08-17,07:00:00,Monday,August,2015,5.962800000000065,3.974774999999967,-0.22754642857143556
2015-08-17 08:00:00,69.9728,2015-08-17,08:00:00,Monday,August,2015,6.03719999999997,4.385924999999965,-0.1977178571428637
2015-08-17 09:00:00,72.39920000000005,2015-08-17,09:00:00,Monday,August,2015,4.80960000000006,4.639724999999971,-0.17718285714286347
2015-08-17 10:00:00,75.16760000000005,2015-08-17,10:00:00,Monday,August,2015,5.371200000000073,4.919174999999975,-0.1478864285714337
2015-08-17 11:00:00,78.00439999999998,2015-08-17,11:00:00,Monday,August,2015,3.5063999999999567,5.026874999999978,-0.16117214285714865
2015-08-17 12:00:00,79.8476000000001,2015-08-17,12:00:00,Monday,August,2015,2.5812000000000523,5.057624999999985,-0.19016500000000472
2015-08-17 13:00:00,81.07880000000003,2015-08-17,13:00:00,Monday,August,2015,2.196000000000055,5.051774999999991,-0.19890785714286144
2015-08-17 14:00:00,81.7376000000001,2015-08-17,14:00:00,Monday,August,2015,-0.10079999999999245,4.884524999999993,-0.2261435714285756
2015-08-17 15:00:00,81.92120000000007,2015-08-17,15:00:00,Monday,August,2015,-0.7883999999999816,4.658174999999994,-0.26147928571428924
2015-08-17 16:00:00,82.32440000000005,2015-08-17,16:00:00,Monday,August,2015,-0.3239999999998986,4.476675000000003,-0.29516500000000356
2015-08-17 17:00:00,81.69800000000005,2015-08-17,17:00:00,Monday,August,2015,-1.004400000000075,4.229024999999993,-0.3314435714285751
2015-08-17 18:00:00,81.52880000000005,2015-08-17,18:00:00,Monday,August,2015,0.0036000000000342425,4.043774999999997,-0.35561500000000384
2015-08-17 19:00:00,79.73599999999995,2015-08-17,19:00:00,Monday,August,2015,-0.9936000000000575,3.8324249999999966,-0.3842650000000036
2015-08-17 20:00:00,77.69480000000004,2015-08-17,20:00:00,Monday,August,2015,-1.3968000000000274,3.6137249999999956,-0.4096364285714322
2015-08-17 21:00:00,76.92800000000007,2015-08-17,21:00:00,Monday,August,2015,-0.20879999999998233,3.4076249999999964,-0.42255785714286037
2015-08-17 22:00:00,74.68159999999997,2015-08-17,22:00:00,Monday,August,2015,-0.5075999999999539,3.214875000000003,-0.43796500000000294
2015-08-17 23:00:00,73.37480000000008,2015-08-17,23:00:00,Monday,August,2015,-0.6767999999999716,2.9451500000000053,-0.45114357142857353
2015-08-18 00:00:00,71.90960000000005,2015-08-18,00:00:00,Tuesday,August,2015,-1.6019999999999612,2.6436500000000076,-0.47105071428571627
2015-08-18 01:00:00,70.97000000000007,2015-08-18,01:00:00,Tuesday,August,2015,-1.6128000000000213,2.334200000000006,-0.48958642857143125
2015-08-18 02:00:00,69.55520000000007,2015-08-18,02:00:00,Tuesday,August,2015,-2.613599999999991,1.9493000000000051,-0.5187507142857167
