date_time,generation fossil gas,generation fossil gas First Order Differenced,generation fossil hard coal,generation fossil hard coal First Order Differenced,generation hydro pumped storage consumption,generation hydro pumped storage consumption First Order Differenced,price actual,price actual First Order Differenced,total load actual,total load actual First Order Differenced
2015-01-01 01:00:00,5196.0,352.0,4755.0,-66.0,920.0,57.0,64.92,-0.4899999999999949,24382.0,-1003.0
2015-01-01 02:00:00,4857.0,-339.0,4581.0,-174.0,1164.0,244.0,64.48,-0.4399999999999977,22734.0,-1648.0
2015-01-01 03:00:00,4314.0,-543.0,4131.0,-450.0,1503.0,339.0,59.32,-5.160000000000004,21286.0,-1448.0
2015-01-01 04:00:00,4130.0,-184.0,3840.0,-291.0,1826.0,323.0,56.04,-3.280000000000001,20264.0,-1022.0
2015-01-01 05:00:00,4038.0,-92.0,3590.0,-250.0,2109.0,283.0,53.63,-2.4099999999999966,19905.0,-359.0
2015-01-01 06:00:00,4040.0,2.0,3368.0,-222.0,2108.0,-1.0,51.73,-1.9000000000000057,20010.0,105.0
2015-01-01 07:00:00,4030.0,-10.0,3208.0,-160.0,2031.0,-77.0,51.43,-0.29999999999999716,20377.0,367.0
2015-01-01 08:00:00,4052.0,22.0,3335.0,127.0,2119.0,88.0,48.98,-2.450000000000003,20094.0,-283.0
2015-01-01 09:00:00,4137.0,85.0,3437.0,102.0,2170.0,51.0,54.2,5.220000000000006,20637.0,543.0
2015-01-01 10:00:00,4059.0,-78.0,3516.0,79.0,2020.0,-150.0,58.94,4.739999999999995,22250.0,1613.0
2015-01-01 11:00:00,3931.0,-128.0,3845.0,329.0,1183.0,-837.0,59.86,0.9200000000000017,23547.0,1297.0
2015-01-01 12:00:00,3784.0,-147.0,4220.0,375.0,972.0,-211.0,60.12,0.259999999999998,24133.0,586.0
2015-01-01 13:00:00,3754.0,-30.0,4404.0,184.0,922.0,-50.0,62.05,1.9299999999999997,24713.0,580.0
2015-01-01 14:00:00,3779.0,25.0,4256.0,-148.0,941.0,19.0,62.06,0.010000000000005116,24672.0,-41.0
2015-01-01 15:00:00,3708.0,-71.0,4038.0,-218.0,1069.0,128.0,59.76,-2.3000000000000043,23528.0,-1144.0
2015-01-01 16:00:00,3813.0,105.0,4191.0,153.0,970.0,-99.0,61.18,1.4200000000000017,23118.0,-410.0
2015-01-01 17:00:00,3967.0,154.0,4707.0,516.0,798.0,-172.0,64.74,3.559999999999995,23606.0,488.0
2015-01-01 18:00:00,4756.0,789.0,4756.0,49.0,1.0,-797.0,74.26,9.52000000000001,26447.0,2841.0
2015-01-01 19:00:00,4410.0,-346.0,4918.0,162.0,1.0,0.0,74.24,-0.020000000000010232,28020.0,1573.0
2015-01-01 20:00:00,4324.0,-86.0,5025.0,107.0,0.0,-1.0,75.64,1.4000000000000057,29014.0,994.0
2015-01-01 21:00:00,4684.0,360.0,5043.0,18.0,0.0,0.0,73.92,-1.7199999999999989,29571.0,557.0
2015-01-01 22:00:00,4870.0,186.0,4990.0,-53.0,0.0,0.0,70.53,-3.3900000000000006,29031.0,-540.0
2015-01-01 23:00:00,4685.0,-185.0,4942.0,-48.0,0.0,0.0,64.13,-6.400000000000006,26798.0,-2233.0
2015-01-02 00:00:00,3189.0,-1496.0,1291.0,-3651.0,1290.0,1290.0,64.02,-0.10999999999999943,27070.0,272.0
2015-01-02 01:00:00,2902.0,-287.0,1190.0,-101.0,1996.0,706.0,58.46,-5.559999999999995,24935.0,-2135.0
2015-01-02 02:00:00,2772.0,-130.0,1023.0,-167.0,2698.0,702.0,54.7,-3.759999999999998,23214.0,-1721.0
2015-01-02 03:00:00,2936.0,164.0,1016.0,-7.0,3269.0,571.0,54.91,0.20999999999999375,22540.0,-674.0
2015-01-02 04:00:00,2893.0,-43.0,1103.0,87.0,3267.0,-2.0,53.07,-1.8399999999999963,22096.0,-444.0
2015-01-02 05:00:00,2889.0,-4.0,1120.0,17.0,3258.0,-9.0,54.23,1.1599999999999966,22066.0,-30.0
2015-01-02 06:00:00,2898.0,9.0,1167.0,47.0,3256.0,-2.0,58.22,3.990000000000002,22275.0,209.0
2015-01-02 07:00:00,2938.0,40.0,1067.0,-100.0,2987.0,-269.0,67.55,9.329999999999998,23025.0,750.0
2015-01-02 08:00:00,2869.0,-69.0,1098.0,31.0,2447.0,-540.0,70.33,2.780000000000001,23699.0,674.0
2015-01-02 09:00:00,3090.0,221.0,1293.0,195.0,1907.0,-540.0,71.26,0.9300000000000068,25834.0,2135.0
2015-01-02 10:00:00,2844.0,-246.0,1339.0,46.0,938.0,-969.0,75.86,4.599999999999994,27927.0,2093.0
2015-01-02 11:00:00,2699.0,-145.0,1335.0,-4.0,747.0,-191.0,73.65,-2.2099999999999937,29072.0,1145.0
2015-01-02 12:00:00,2606.0,-93.0,1336.0,1.0,864.0,117.0,74.19,0.539999999999992,29071.0,-1.0
2015-01-02 13:00:00,2662.0,56.0,1341.0,5.0,906.0,42.0,71.51,-2.6799999999999926,29439.0,368.0
2015-01-02 14:00:00,2729.0,67.0,1354.0,13.0,1047.0,141.0,71.04,-0.46999999999999886,29241.0,-198.0
2015-01-02 15:00:00,2599.0,-130.0,1298.0,-56.0,1491.0,444.0,71.24,0.19999999999998863,27973.0,-1268.0
2015-01-02 16:00:00,2996.0,397.0,1184.0,-114.0,1975.0,484.0,70.64,-0.5999999999999943,27320.0,-653.0
2015-01-02 17:00:00,3696.0,700.0,1047.0,-137.0,1760.0,-215.0,72.85,2.2099999999999937,27157.0,-163.0
2015-01-02 18:00:00,4760.0,1064.0,1178.0,131.0,595.0,-1165.0,82.55,9.700000000000003,29045.0,1888.0
2015-01-02 19:00:00,6030.0,1270.0,1345.0,167.0,78.0,-517.0,83.33,0.7800000000000011,31967.0,2922.0
2015-01-02 20:00:00,5973.0,-57.0,1354.0,9.0,68.0,-10.0,83.23,-0.09999999999999432,33266.0,1299.0
2015-01-02 21:00:00,6082.0,109.0,1348.0,-6.0,68.0,0.0,79.06,-4.170000000000002,33668.0,402.0
2015-01-02 22:00:00,5747.0,-335.0,1429.0,81.0,68.0,0.0,76.2,-2.8599999999999994,32426.0,-1242.0
2015-01-02 23:00:00,4177.0,-1570.0,1432.0,3.0,68.0,0.0,71.75,-4.450000000000003,29705.0,-2721.0
2015-01-03 00:00:00,3801.0,-376.0,1798.0,366.0,502.0,434.0,66.82,-4.930000000000007,25564.0,-4141.0
2015-01-03 01:00:00,3812.0,11.0,1351.0,-447.0,1048.0,546.0,63.35,-3.4699999999999918,23584.0,-1980.0
2015-01-03 02:00:00,3745.0,-67.0,1258.0,-93.0,1880.0,832.0,58.79,-4.560000000000002,22194.0,-1390.0
2015-01-03 03:00:00,3638.0,-107.0,1196.0,-62.0,2441.0,561.0,57.44,-1.3500000000000014,21296.0,-898.0
2015-01-03 04:00:00,3515.0,-123.0,1138.0,-58.0,2767.0,326.0,55.29,-2.1499999999999986,21145.0,-151.0
2015-01-03 05:00:00,3626.0,111.0,1180.0,42.0,2953.0,186.0,56.22,0.9299999999999997,21316.0,171.0
2015-01-03 06:00:00,3556.0,-70.0,1246.0,66.0,2744.0,-209.0,58.13,1.9100000000000037,21674.0,358.0
2015-01-03 07:00:00,3524.0,-32.0,1175.0,-71.0,2279.0,-465.0,62.06,3.9299999999999997,22127.0,453.0
2015-01-03 08:00:00,4000.0,476.0,1249.0,74.0,2152.0,-127.0,67.36,5.299999999999997,22756.0,629.0
2015-01-03 09:00:00,4157.0,157.0,1415.0,166.0,1081.0,-1071.0,69.21,1.8499999999999943,24654.0,1898.0
2015-01-03 10:00:00,3960.0,-197.0,1597.0,182.0,341.0,-740.0,70.35,1.1400000000000006,26454.0,1800.0
2015-01-03 11:00:00,3622.0,-338.0,1569.0,-28.0,325.0,-16.0,68.77,-1.5799999999999983,26959.0,505.0
2015-01-03 12:00:00,3138.0,-484.0,1379.0,-190.0,409.0,84.0,68.82,0.04999999999999716,26716.0,-243.0
2015-01-03 13:00:00,3113.0,-25.0,1193.0,-186.0,1095.0,686.0,68.23,-0.5899999999999892,26802.0,86.0
2015-01-03 14:00:00,3114.0,1.0,1155.0,-38.0,1750.0,655.0,67.97,-0.2600000000000051,26416.0,-386.0
2015-01-03 15:00:00,2982.0,-132.0,1137.0,-18.0,2141.0,391.0,62.76,-5.210000000000001,25362.0,-1054.0
2015-01-03 16:00:00,2987.0,5.0,1205.0,68.0,2175.0,34.0,62.03,-0.7299999999999969,24770.0,-592.0
2015-01-03 17:00:00,3169.0,182.0,1289.0,84.0,1936.0,-239.0,66.69,4.659999999999997,24501.0,-269.0
2015-01-03 18:00:00,3221.0,52.0,1399.0,110.0,1271.0,-665.0,71.5,4.810000000000002,24992.0,491.0
2015-01-03 19:00:00,3033.0,-188.0,1539.0,140.0,129.0,-1142.0,72.14,0.6400000000000006,27964.0,2972.0
2015-01-03 20:00:00,3136.0,103.0,1555.0,16.0,0.0,-129.0,72.45,0.3100000000000023,29694.0,1730.0
2015-01-03 21:00:00,3061.0,-75.0,1507.0,-48.0,0.0,0.0,72.86,0.4099999999999966,29874.0,180.0
2015-01-03 22:00:00,3224.0,163.0,1441.0,-66.0,117.0,117.0,70.1,-2.760000000000005,28979.0,-895.0
2015-01-03 23:00:00,3529.0,305.0,1291.0,-150.0,587.0,470.0,67.62,-2.4799999999999898,26863.0,-2116.0
2015-01-04 00:00:00,3981.0,452.0,2559.0,1268.0,1045.0,458.0,55.22,-12.400000000000006,25254.0,-1609.0
2015-01-04 01:00:00,3997.0,16.0,2755.0,196.0,1257.0,212.0,50.54,-4.68,23620.0,-1634.0
2015-01-04 02:00:00,3787.0,-210.0,2678.0,-77.0,1629.0,372.0,48.68,-1.8599999999999994,22606.0,-1014.0
2015-01-04 03:00:00,3724.0,-63.0,2426.0,-252.0,1962.0,333.0,48.02,-0.6599999999999966,22191.0,-415.0
2015-01-04 04:00:00,3578.0,-146.0,2046.0,-380.0,2185.0,223.0,47.06,-0.9600000000000009,21929.0,-262.0
2015-01-04 05:00:00,3676.0,98.0,2248.0,202.0,1795.0,-390.0,46.79,-0.2700000000000031,22195.0,266.0
2015-01-04 06:00:00,3702.0,26.0,2148.0,-100.0,1341.0,-454.0,47.63,0.8400000000000034,24035.0,1840.0
2015-01-04 07:00:00,3569.0,-133.0,2100.0,-48.0,378.0,-963.0,47.44,-0.19000000000000483,26807.0,2772.0
2015-01-04 08:00:00,3314.0,-255.0,2143.0,43.0,0.0,-378.0,50.84,3.4000000000000057,28316.0,1509.0
2015-01-04 09:00:00,3183.0,-131.0,2244.0,101.0,0.0,0.0,54.84,4.0,29871.0,1555.0
2015-01-04 10:00:00,3168.0,-15.0,2209.0,-35.0,17.0,17.0,59.95,5.109999999999999,30585.0,714.0
2015-01-04 11:00:00,3207.0,39.0,2303.0,94.0,119.0,102.0,59.35,-0.6000000000000014,30772.0,187.0
2015-01-04 12:00:00,3279.0,72.0,2307.0,4.0,72.0,-47.0,57.03,-2.3200000000000003,30685.0,-87.0
2015-01-04 13:00:00,3295.0,16.0,2353.0,46.0,69.0,-3.0,59.22,2.1899999999999977,30429.0,-256.0
2015-01-04 14:00:00,3141.0,-154.0,2324.0,-29.0,69.0,0.0,58.56,-0.6599999999999966,28741.0,-1688.0
2015-01-04 15:00:00,3118.0,-23.0,2164.0,-160.0,69.0,0.0,52.07,-6.490000000000002,28249.0,-492.0
2015-01-04 16:00:00,3131.0,13.0,2049.0,-115.0,112.0,43.0,52.15,0.0799999999999983,28105.0,-144.0
2015-01-04 17:00:00,3303.0,172.0,2104.0,55.0,251.0,139.0,61.12,8.969999999999999,27908.0,-197.0
2015-01-04 18:00:00,3368.0,65.0,2098.0,-6.0,506.0,255.0,71.98,10.860000000000007,27577.0,-331.0
2015-01-04 19:00:00,3434.0,66.0,2075.0,-23.0,789.0,283.0,74.64,2.6599999999999966,27418.0,-159.0
2015-01-04 20:00:00,3604.0,170.0,2162.0,87.0,416.0,-373.0,75.38,0.7399999999999949,28604.0,1186.0
2015-01-04 21:00:00,3874.0,270.0,2445.0,283.0,0.0,-416.0,76.49,1.1099999999999994,30346.0,1742.0
2015-01-04 22:00:00,3447.0,-427.0,2169.0,-276.0,0.0,0.0,73.83,-2.6599999999999966,28190.0,-2156.0
2015-01-04 23:00:00,3390.0,-57.0,1770.0,-399.0,79.0,79.0,69.51,-4.319999999999993,26270.0,-1920.0
2015-01-05 00:00:00,5338.0,1948.0,4247.0,2477.0,650.0,571.0,70.77,1.259999999999991,25069.0,-1201.0
2015-01-05 01:00:00,5352.0,14.0,3112.0,-1135.0,938.0,288.0,64.89,-5.8799999999999955,23390.0,-1679.0
2015-01-05 02:00:00,4791.0,-561.0,2580.0,-532.0,1021.0,83.0,60.91,-3.980000000000004,21988.0,-1402.0
2015-01-05 03:00:00,4791.0,0.0,2580.0,0.0,1021.0,0.0,59.68,-1.2299999999999969,21182.0,-806.0
2015-01-05 04:00:00,4390.0,-401.0,2573.0,-7.0,2067.0,1046.0,58.04,-1.6400000000000006,20778.0,-404.0
2015-01-05 05:00:00,4108.0,-282.0,2551.0,-22.0,2228.0,161.0,59.57,1.5300000000000011,20309.0,-469.0
2015-01-05 06:00:00,4396.0,288.0,2351.0,-200.0,2365.0,137.0,69.73,10.160000000000004,20252.0,-57.0
2015-01-05 07:00:00,4227.0,-169.0,2202.0,-149.0,2321.0,-44.0,72.97,3.239999999999995,19964.0,-288.0
2015-01-05 08:00:00,4017.0,-210.0,2138.0,-64.0,2071.0,-250.0,77.92,4.950000000000003,20796.0,832.0
2015-01-05 09:00:00,4243.0,226.0,2239.0,101.0,1465.0,-606.0,79.59,1.6700000000000017,22478.0,1682.0
2015-01-05 10:00:00,3993.0,-250.0,2545.0,306.0,1216.0,-249.0,81.75,2.1599999999999966,23834.0,1356.0
2015-01-05 11:00:00,3900.0,-93.0,2422.0,-123.0,1166.0,-50.0,80.82,-0.9300000000000068,24429.0,595.0
2015-01-05 12:00:00,3900.0,0.0,2422.0,0.0,1166.0,0.0,79.14,-1.6799999999999926,24429.0,0.0
2015-01-05 13:00:00,3900.0,0.0,2422.0,0.0,1166.0,0.0,73.95,-5.189999999999998,24429.0,0.0
2015-01-05 14:00:00,3900.0,0.0,2422.0,0.0,1166.0,0.0,71.93,-2.019999999999996,24429.0,0.0
2015-01-05 15:00:00,3900.0,0.0,2422.0,0.0,1166.0,0.0,71.5,-0.4300000000000068,24429.0,0.0
2015-01-05 16:00:00,3900.0,0.0,2422.0,0.0,1166.0,0.0,71.85,0.3499999999999943,24429.0,0.0
2015-01-05 17:00:00,3900.0,0.0,2422.0,0.0,1166.0,0.0,80.53,8.680000000000007,24429.0,0.0
2015-01-05 18:00:00,4003.0,103.0,2217.0,-205.0,1242.0,76.0,89.08,8.549999999999997,21888.0,-2541.0
2015-01-05 19:00:00,4181.0,178.0,2541.0,324.0,651.0,-591.0,90.97,1.8900000000000006,22048.0,160.0
2015-01-05 20:00:00,4607.0,426.0,2509.0,-32.0,108.0,-543.0,88.51,-2.4599999999999937,22858.0,810.0
2015-01-05 21:00:00,5329.0,722.0,2804.0,295.0,0.0,-108.0,82.85,-5.660000000000011,25604.0,2746.0
2015-01-05 22:00:00,5682.0,353.0,2891.0,87.0,45.0,45.0,80.52,-2.3299999999999983,25381.0,-223.0
2015-01-05 23:00:00,5699.0,17.0,2958.0,67.0,193.0,148.0,72.18,-8.33999999999999,23822.0,-1559.0
2015-01-06 00:00:00,4359.0,-1340.0,5130.0,2172.0,99.0,-94.0,71.48,-0.7000000000000028,23711.0,-111.0
2015-01-06 01:00:00,4502.0,143.0,4990.0,-140.0,693.0,594.0,64.76,-6.719999999999999,22354.0,-1357.0
2015-01-06 02:00:00,4393.0,-109.0,5207.0,217.0,1000.0,307.0,60.22,-4.540000000000006,21546.0,-808.0
2015-01-06 03:00:00,4386.0,-7.0,5418.0,211.0,1053.0,53.0,57.14,-3.0799999999999983,21171.0,-375.0
2015-01-06 04:00:00,4453.0,67.0,5497.0,79.0,1052.0,-1.0,53.94,-3.200000000000003,21042.0,-129.0
2015-01-06 05:00:00,4589.0,136.0,5753.0,256.0,1016.0,-36.0,53.43,-0.509999999999998,21618.0,576.0
2015-01-06 06:00:00,4818.0,229.0,6154.0,401.0,323.0,-693.0,56.68,3.25,23433.0,1815.0
2015-01-06 07:00:00,4862.0,44.0,6527.0,373.0,17.0,-306.0,63.49,6.810000000000002,25885.0,2452.0
2015-01-06 08:00:00,5143.0,281.0,6774.0,247.0,0.0,-17.0,66.75,3.259999999999998,28456.0,2571.0
2015-01-06 09:00:00,4842.0,-301.0,6973.0,199.0,0.0,0.0,73.07,6.319999999999993,29708.0,1252.0
2015-01-06 10:00:00,4604.0,-238.0,7101.0,128.0,0.0,0.0,78.95,5.88000000000001,30887.0,1179.0
2015-01-06 11:00:00,4475.0,-129.0,7198.0,97.0,0.0,0.0,75.91,-3.0400000000000063,31409.0,522.0
2015-01-06 12:00:00,4376.0,-99.0,7215.0,17.0,0.0,0.0,73.12,-2.789999999999992,31947.0,538.0
2015-01-06 13:00:00,4512.0,136.0,7210.0,-5.0,0.0,0.0,68.02,-5.1000000000000085,32078.0,131.0
2015-01-06 14:00:00,4178.0,-334.0,7159.0,-51.0,0.0,0.0,66.67,-1.3499999999999943,31193.0,-885.0
2015-01-06 15:00:00,4035.0,-143.0,7067.0,-92.0,0.0,0.0,65.08,-1.5900000000000034,30542.0,-651.0
2015-01-06 16:00:00,3821.0,-214.0,6830.0,-237.0,95.0,95.0,66.1,1.019999999999996,30591.0,49.0
2015-01-06 17:00:00,4059.0,238.0,6873.0,43.0,5.0,-90.0,72.0,5.900000000000006,30799.0,208.0
2015-01-06 18:00:00,4472.0,413.0,7100.0,227.0,0.0,-5.0,78.6,6.599999999999994,30481.0,-318.0
2015-01-06 19:00:00,4553.0,81.0,7172.0,72.0,0.0,0.0,81.18,2.5800000000000125,30147.0,-334.0
2015-01-06 20:00:00,4490.0,-63.0,7194.0,22.0,0.0,0.0,81.65,0.46999999999999886,30120.0,-27.0
2015-01-06 21:00:00,4664.0,174.0,7264.0,70.0,0.0,0.0,78.63,-3.0200000000000102,30747.0,627.0
2015-01-06 22:00:00,4684.0,20.0,7279.0,15.0,0.0,0.0,73.2,-5.429999999999993,29978.0,-769.0
2015-01-06 23:00:00,4728.0,44.0,7227.0,-52.0,0.0,0.0,72.46,-0.7400000000000091,27421.0,-2557.0
2015-01-07 00:00:00,4659.0,-69.0,7996.0,769.0,0.0,0.0,67.24,-5.219999999999999,30518.0,3097.0
2015-01-07 01:00:00,4199.0,-460.0,7838.0,-158.0,137.0,137.0,64.17,-3.069999999999993,28484.0,-2034.0
2015-01-07 02:00:00,4448.0,249.0,8048.0,210.0,482.0,345.0,62.12,-2.0500000000000043,27026.0,-1458.0
2015-01-07 03:00:00,4157.0,-291.0,7837.0,-211.0,747.0,265.0,62.11,-0.00999999999999801,26248.0,-778.0
2015-01-07 04:00:00,4001.0,-156.0,7827.0,-10.0,845.0,98.0,60.05,-2.0600000000000023,25838.0,-410.0
2015-01-07 05:00:00,4219.0,218.0,7910.0,83.0,700.0,-145.0,62.48,2.4299999999999997,26021.0,183.0
2015-01-07 06:00:00,4338.0,119.0,7856.0,-54.0,209.0,-491.0,70.01,7.530000000000008,26992.0,971.0
2015-01-07 07:00:00,4954.0,616.0,7855.0,-1.0,0.0,-209.0,75.2,5.189999999999998,28625.0,1633.0
2015-01-07 08:00:00,5447.0,493.0,7982.0,127.0,0.0,0.0,83.3,8.099999999999994,31015.0,2390.0
2015-01-07 09:00:00,5881.0,434.0,7991.0,9.0,0.0,0.0,93.14,9.840000000000003,33276.0,2261.0
2015-01-07 10:00:00,6076.0,195.0,7979.0,-12.0,0.0,0.0,100.45,7.310000000000002,34221.0,945.0
2015-01-07 11:00:00,5726.0,-350.0,7982.0,3.0,0.0,0.0,95.17,-5.280000000000001,34796.0,575.0
2015-01-07 12:00:00,5583.0,-143.0,8005.0,23.0,0.0,0.0,85.23,-9.939999999999998,35535.0,739.0
2015-01-07 13:00:00,5637.0,54.0,7975.0,-30.0,0.0,0.0,81.5,-3.730000000000004,35752.0,217.0
2015-01-07 14:00:00,5684.0,47.0,7839.0,-136.0,0.0,0.0,77.29,-4.209999999999994,35605.0,-147.0
2015-01-07 15:00:00,6098.0,414.0,7782.0,-57.0,0.0,0.0,76.61,-0.6800000000000068,36020.0,415.0
2015-01-07 16:00:00,6242.0,144.0,7807.0,25.0,0.0,0.0,77.15,0.5400000000000063,36066.0,46.0
2015-01-07 17:00:00,6056.0,-186.0,7866.0,59.0,0.0,0.0,79.51,2.3599999999999994,36195.0,129.0
2015-01-07 18:00:00,5839.0,-217.0,8058.0,192.0,0.0,0.0,91.05,11.539999999999992,35739.0,-456.0
2015-01-07 19:00:00,6477.0,638.0,8129.0,71.0,0.0,0.0,95.29,4.240000000000009,35188.0,-551.0
2015-01-07 20:00:00,6316.0,-161.0,8163.0,34.0,0.0,0.0,91.25,-4.040000000000006,34470.0,-718.0
2015-01-07 21:00:00,5881.0,-435.0,8002.0,-161.0,0.0,0.0,87.08,-4.170000000000002,33716.0,-754.0
2015-01-07 22:00:00,5785.0,-96.0,7853.0,-149.0,6.0,6.0,78.15,-8.929999999999993,32697.0,-1019.0
2015-01-07 23:00:00,5519.0,-266.0,7601.0,-252.0,137.0,131.0,75.07,-3.0800000000000125,30477.0,-2220.0
2015-01-08 00:00:00,4178.0,-1341.0,7280.0,-321.0,398.0,261.0,73.73,-1.3399999999999892,26788.0,-3689.0
2015-01-08 01:00:00,3912.0,-266.0,6774.0,-506.0,392.0,-6.0,70.99,-2.740000000000009,25146.0,-1642.0
2015-01-08 02:00:00,3718.0,-194.0,6349.0,-425.0,956.0,564.0,68.3,-2.6899999999999977,23889.0,-1257.0
2015-01-08 03:00:00,3768.0,50.0,6078.0,-271.0,1088.0,132.0,64.22,-4.079999999999998,23046.0,-843.0
2015-01-08 04:00:00,3707.0,-61.0,5984.0,-94.0,1027.0,-61.0,63.53,-0.6899999999999977,22587.0,-459.0
2015-01-08 05:00:00,3706.0,-1.0,5817.0,-167.0,1348.0,321.0,66.7,3.1700000000000017,22361.0,-226.0
2015-01-08 06:00:00,3946.0,240.0,5785.0,-32.0,1804.0,456.0,69.79,3.0900000000000034,22551.0,190.0
2015-01-08 07:00:00,3890.0,-56.0,5570.0,-215.0,1638.0,-166.0,75.57,5.779999999999987,22543.0,-8.0
2015-01-08 08:00:00,4066.0,176.0,6289.0,719.0,508.0,-1130.0,82.36,6.790000000000006,24042.0,1499.0
2015-01-08 09:00:00,4535.0,469.0,6720.0,431.0,198.0,-310.0,87.03,4.670000000000002,25932.0,1890.0
2015-01-08 10:00:00,4441.0,-94.0,7301.0,581.0,104.0,-94.0,91.08,4.049999999999997,27664.0,1732.0
2015-01-08 11:00:00,4513.0,72.0,7468.0,167.0,0.0,-104.0,89.29,-1.789999999999992,28448.0,784.0
2015-01-08 12:00:00,4654.0,141.0,7503.0,35.0,6.0,6.0,85.45,-3.8400000000000034,28881.0,433.0
2015-01-08 13:00:00,4760.0,106.0,7551.0,48.0,27.0,21.0,80.33,-5.1200000000000045,29329.0,448.0
2015-01-08 14:00:00,4591.0,-169.0,7542.0,-9.0,32.0,5.0,77.33,-3.0,29026.0,-303.0
2015-01-08 15:00:00,4964.0,373.0,7517.0,-25.0,10.0,-22.0,77.03,-0.29999999999999716,28237.0,-789.0
2015-01-08 16:00:00,5046.0,82.0,7462.0,-55.0,0.0,-10.0,78.15,1.1200000000000045,27868.0,-369.0
2015-01-08 17:00:00,4899.0,-147.0,7437.0,-25.0,0.0,0.0,80.48,2.3299999999999983,27654.0,-214.0
2015-01-08 18:00:00,4677.0,-222.0,7345.0,-92.0,0.0,0.0,90.87,10.39,27507.0,-147.0
2015-01-08 19:00:00,4606.0,-71.0,7419.0,74.0,0.0,0.0,94.11,3.239999999999995,27544.0,37.0
2015-01-08 20:00:00,4805.0,199.0,7224.0,-195.0,84.0,84.0,90.26,-3.8499999999999943,27578.0,34.0
2015-01-08 21:00:00,4932.0,127.0,7191.0,-33.0,81.0,-3.0,84.66,-5.6000000000000085,28222.0,644.0
2015-01-08 22:00:00,5136.0,204.0,7012.0,-179.0,4.0,-77.0,77.05,-7.609999999999999,28221.0,-1.0
2015-01-08 23:00:00,5209.0,73.0,6549.0,-463.0,0.0,-4.0,73.14,-3.9099999999999966,26436.0,-1785.0
2015-01-09 00:00:00,5410.0,201.0,7695.0,1146.0,0.0,0.0,67.7,-5.439999999999998,27485.0,1049.0
2015-01-09 01:00:00,4445.0,-965.0,7691.0,-4.0,62.0,62.0,61.05,-6.650000000000006,25750.0,-1735.0
2015-01-09 02:00:00,4287.0,-158.0,7435.0,-256.0,167.0,105.0,59.61,-1.4399999999999977,24760.0,-990.0
2015-01-09 03:00:00,4223.0,-64.0,7544.0,109.0,557.0,390.0,58.65,-0.9600000000000009,24188.0,-572.0
2015-01-09 04:00:00,4178.0,-45.0,7375.0,-169.0,734.0,177.0,58.4,-0.25,23840.0,-348.0
2015-01-09 05:00:00,4283.0,105.0,7442.0,67.0,753.0,19.0,59.77,1.3700000000000045,24030.0,190.0
2015-01-09 06:00:00,4444.0,161.0,7465.0,23.0,468.0,-285.0,68.38,8.609999999999992,25965.0,1935.0
2015-01-09 07:00:00,5068.0,624.0,7674.0,209.0,297.0,-171.0,75.5,7.1200000000000045,28266.0,2301.0
2015-01-09 08:00:00,5684.0,616.0,7654.0,-20.0,43.0,-254.0,81.67,6.170000000000002,29981.0,1715.0
2015-01-09 09:00:00,6295.0,611.0,7801.0,147.0,0.0,-43.0,85.8,4.1299999999999955,31932.0,1951.0
2015-01-09 10:00:00,6674.0,379.0,7866.0,65.0,0.0,0.0,92.0,6.200000000000003,33325.0,1393.0
2015-01-09 11:00:00,6918.0,244.0,7645.0,-221.0,0.0,0.0,89.66,-2.3400000000000034,34144.0,819.0
2015-01-09 12:00:00,6848.0,-70.0,7610.0,-35.0,0.0,0.0,85.5,-4.159999999999997,35040.0,896.0
2015-01-09 13:00:00,6954.0,106.0,7710.0,100.0,0.0,0.0,81.22,-4.280000000000001,35524.0,484.0
2015-01-09 14:00:00,7022.0,68.0,7738.0,28.0,0.0,0.0,77.08,-4.140000000000001,34579.0,-945.0
2015-01-09 15:00:00,6520.0,-502.0,7777.0,39.0,1.0,1.0,77.33,0.25,33792.0,-787.0
2015-01-09 16:00:00,6377.0,-143.0,7817.0,40.0,0.0,-1.0,80.09,2.760000000000005,33768.0,-24.0
2015-01-09 17:00:00,6247.0,-130.0,7645.0,-172.0,4.0,4.0,81.64,1.5499999999999972,33696.0,-72.0
2015-01-09 18:00:00,6189.0,-58.0,7179.0,-466.0,167.0,163.0,88.51,6.8700000000000045,33154.0,-542.0
2015-01-09 19:00:00,5975.0,-214.0,6873.0,-306.0,433.0,266.0,89.0,0.4899999999999949,32440.0,-714.0
2015-01-09 20:00:00,6141.0,166.0,6633.0,-240.0,183.0,-250.0,87.11,-1.8900000000000006,32384.0,-56.0
2015-01-09 21:00:00,6476.0,335.0,7175.0,542.0,50.0,-133.0,82.13,-4.980000000000004,33976.0,1592.0
2015-01-09 22:00:00,5953.0,-523.0,7443.0,268.0,1.0,-49.0,78.39,-3.739999999999995,31420.0,-2556.0
2015-01-09 23:00:00,5207.0,-746.0,7447.0,4.0,0.0,-1.0,72.17,-6.219999999999999,28825.0,-2595.0
2015-01-10 00:00:00,5151.0,-56.0,7380.0,-67.0,321.0,321.0,61.8,-10.370000000000005,24899.0,-3926.0
2015-01-10 01:00:00,5181.0,30.0,7378.0,-2.0,391.0,70.0,59.46,-2.3399999999999963,23505.0,-1394.0
2015-01-10 02:00:00,4917.0,-264.0,7369.0,-9.0,472.0,81.0,55.97,-3.490000000000002,22589.0,-916.0
